,vehicle_id,vehicle_type,depart_time,depart_timestamp,arrival_time,arrival_timestamp,O_location,D_location,p1_id,p2_id,O_x_coord,O_y_coord,D_x_coord,D_y_coord
581,20,pickup_p2,2017-05-01 00:22:09.900000000,1493598129.9,2017-05-01 00:23:16.547135232,1493598196.5471354,634.0,633.0,17592367643749,17592367861756.0,110.3469261,20.022125,110.3416302,20.0223599
582,119,"failed_ridepooling,delivery_p1",2017-05-01 00:26:20.000000000,1493598380.0,2017-05-01 00:31:59.933784320,1493598719.9337842,476.0,1354.0,17592367773506,,110.346802,20.0243798,110.3559521,20.043683
583,11,delivery_p1,2017-05-01 00:43:02.011639552,1493599382.0116396,2017-05-01 00:51:09.357910016,1493599869.35791,476.0,249.0,17592367901283,17592368148046.0,110.346802,20.0243798,110.3592169,20.0549485
584,130,pickup_p1,2017-05-01 00:20:19.900000000,1493598019.9,2017-05-01 00:21:10.618152704,1493598070.6181526,248.0,249.0,17592367852303,,110.3616814,20.0579537,110.3592169,20.0549485
585,17,pickup_p1,2017-05-01 00:14:49.900000000,1493597689.9,2017-05-01 00:14:50.000000000,1493597690.0,807.0,807.0,17592367720243,,110.2894274,20.0262339,110.2894274,20.0262339
586,17,pickup_p2,2017-05-01 00:15:09.900000000,1493597709.9,2017-05-01 00:16:30.932719104,1493597790.9327192,807.0,1770.0,17592367720243,17592367607217.0,110.2894274,20.0262339,110.2901767,20.0202475
587,105,pickup_p2,2017-05-01 00:15:09.900000000,1493597709.9,2017-05-01 00:19:20.399941632,1493597960.3999417,3190.0,1020.0,17592367508733,17592367592649.0,110.377264,19.990484,110.3716449,20.0065367
588,17,delivery_p1,2017-05-01 00:16:30.932719104,1493597790.9327192,2017-05-01 00:29:27.988448512,1493598567.9884486,1770.0,185.0,17592367720243,17592367607217.0,110.2901767,20.0202475,110.3411185,20.0349696
589,25,pickup_p1,2017-05-01 00:36:09.900000000,1493598969.9,2017-05-01 00:37:13.129005568,1493599033.1290057,2220.0,185.0,17592367973408,,110.3374218,20.031768,110.3411185,20.0349696
590,25,delivery_p2,2017-05-01 00:52:45.712909056,1493599965.712909,2017-05-01 00:57:19.072358656,1493600239.0723586,178.0,185.0,17592368169023,17592368244891.0,110.3282799,20.0430948,110.3411185,20.0349696
591,29,pickup_p1,2017-05-01 00:28:09.900000000,1493598489.9,2017-05-01 00:29:47.481035776,1493598587.4810357,1770.0,1763.0,17592367825123,,110.2901767,20.0202475,110.290178,20.0129435
592,59,pickup_p1,2017-05-01 00:59:09.900000000,1493600349.9,2017-05-01 00:59:19.957592320,1493600359.9575922,804.0,1763.0,17592368303302,,110.2900284,20.012344,110.290178,20.0129435
593,17,pickup_p1,2017-05-01 00:37:39.900000000,1493599059.9,2017-05-01 00:40:38.760099584,1493599238.7600996,1770.0,823.0,17592367809886,,110.2901767,20.0202475,110.2871884,20.0093471
594,48,pickup_p1,2017-05-01 00:47:59.900000000,1493599679.9,2017-05-01 00:50:58.760099584,1493599858.7600996,1770.0,823.0,17592368030547,,110.2901767,20.0202475,110.2871884,20.0093471
595,17,pickup_p2,2017-05-01 00:39:29.900000000,1493599169.9,2017-05-01 00:39:30.000000000,1493599170.0,823.0,823.0,17592367809886,17592368091506.0,110.2871884,20.0093471,110.2871884,20.0093471
596,38,pickup_p2,2017-05-01 00:25:19.900000000,1493598319.9,2017-05-01 00:26:27.287770624,1493598387.2877707,824.0,823.0,17592367642599,17592367866812.0,110.2818217,20.0093298,110.2871884,20.0093471
597,105,delivery_p1,2017-05-01 00:26:13.942420736,1493598373.9424207,2017-05-01 00:39:08.128728064,1493599148.1287282,532.0,1271.0,17592367508733,17592367592649.0,110.35944,20.0221353,110.3344068,20.0634268
598,21,delivery_p1,2017-05-01 00:33:09.260354560,1493598789.2603545,2017-05-01 00:44:23.980562688,1493599463.9805627,2208.0,1271.0,17592367624240,17592367944463.0,110.333701,20.0242463,110.3344068,20.0634268
599,130,pickup_p1,2017-05-01 00:47:19.900000000,1493599639.9,2017-05-01 00:50:41.272812544,1493599841.2728126,532.0,141.0,17592367920205,,110.35944,20.0221353,110.3738017,20.0186419
600,123,pickup_p2,2017-05-01 00:15:49.900000000,1493597749.9,2017-05-01 00:17:50.479618816,1493597870.4796188,1737.0,1739.0,17592367595829,17592367771470.0,110.3134728,20.0022575,110.3043869,20.004105
601,29,delivery_p2,2017-05-01 00:44:20.043443712,1493599460.0434437,2017-05-01 00:48:28.956192512,1493599708.9561925,1093.0,1089.0,17592367825123,17592367810401.0,110.2997898,19.9782087,110.3196287,19.9782962
602,71,delivery_p1,2017-05-01 01:01:34.440418560,1493600494.4404185,2017-05-01 01:17:12.436928768,1493601432.4369287,1093.0,1900.0,17592367958209,17592367995404.0,110.2997898,19.9782087,110.2587144,19.9409697
603,90,"failed_ridepooling,delivery_p1",2017-05-01 00:33:20.000000000,1493598800.0,2017-05-01 00:59:27.356859904,1493600367.35686,810.0,1900.0,17592367637695,,110.3169188,20.0183294,110.2587144,19.9409697
604,4,delivery_p1,2017-05-01 01:01:05.900535552,1493600465.9005356,2017-05-01 01:29:15.226480128,1493602155.2264802,40.0,1900.0,17592367933298,17592368139972.0,110.3208265,20.0256772,110.2587144,19.9409697
605,97,pickup_p2,2017-05-01 00:19:59.900000000,1493597999.9,2017-05-01 00:21:20.910681344,1493598080.9106812,2388.0,490.0,17592367764808,17592367783947.0,110.3342027,20.0284848,110.3356261,20.0343245
606,4,delivery_p2,2017-05-01 00:48:39.601696512,1493599719.6016965,2017-05-01 00:49:17.890436352,1493599757.8904364,2388.0,2404.0,17592367835836,17592368076802.0,110.3342027,20.0284848,110.3352008,20.0311554
607,74,pickup_p1,2017-05-01 00:42:19.900000000,1493599339.9,2017-05-01 00:44:27.831269376,1493599467.8312693,2219.0,2404.0,17592368083259,,110.3392135,20.0299352,110.3352008,20.0311554
608,110,delivery_p2,2017-05-01 00:39:15.479252224,1493599155.4792523,2017-05-01 00:47:47.178981376,1493599667.1789813,2666.0,2404.0,17592367835887,17592368076802.0,110.3424934,19.9997167,110.3352008,20.0311554
609,10,delivery_p2,2017-05-01 00:52:30.564971008,1493599950.564971,2017-05-01 01:04:08.206350848,1493600648.2063508,2388.0,1076.0,17592367947897,17592368039152.0,110.3342027,20.0284848,110.3488917,19.989201
610,119,pickup_p1,2017-05-01 00:16:19.900000000,1493597779.9,2017-05-01 00:17:08.394715648,1493597828.3947155,2207.0,476.0,17592367773506,,110.3471015,20.0207659,110.346802,20.0243798
611,11,pickup_p2,2017-05-01 00:41:59.900000000,1493599319.9,2017-05-01 00:43:02.011639552,1493599382.0116396,2648.0,476.0,17592367901283,17592368148046.0,110.3495632,20.0220871,110.346802,20.0243798
612,53,pickup_p1,2017-05-01 00:16:29.900000000,1493597789.9,2017-05-01 00:19:08.401224960,1493597948.4012249,3301.0,56.0,17592367611893,,110.3115497,20.019395,110.302973,20.0132357
613,88,pickup_p2,2017-05-01 00:32:39.900000000,1493598759.9,2017-05-01 00:35:23.318383104,1493598923.3183832,3301.0,1754.0,17592367821732,17592367886658.0,110.3115497,20.019395,110.3224961,20.0164463
614,104,pickup_p1,2017-05-01 00:16:29.900000000,1493597789.9,2017-05-01 00:19:35.593876480,1493597975.5938766,1178.0,1559.0,17592367610177,,110.3389153,20.0651414,110.3335193,20.0565169
615,104,pickup_p2,2017-05-01 00:16:39.900000000,1493597799.9,2017-05-01 00:16:40.000000000,1493597800.0,1559.0,1559.0,17592367610177,17592367610177.0,110.3335193,20.0565169,110.3335193,20.0565169
616,103,pickup_p2,2017-05-01 00:17:29.900000000,1493597849.9,2017-05-01 00:18:54.959764736,1493597934.9597647,1095.0,860.0,17592367590465,17592367778863.0,110.2944165,19.9781804,110.2901851,19.9815014
617,66,pickup_p2,2017-05-01 00:58:39.900000000,1493600319.9,2017-05-01 00:58:40.000000000,1493600320.0,860.0,860.0,17592368277396,17592368228261.0,110.2901851,19.9815014,110.2901851,19.9815014
618,38,delivery_p1,2017-05-01 00:26:27.287770624,1493598387.2877707,2017-05-01 00:33:16.348438528,1493598796.3484385,823.0,860.0,17592367642599,17592367866812.0,110.2871884,20.0093471,110.2901851,19.9815014
619,66,pickup_p1,2017-05-01 00:58:29.900000000,1493600309.9,2017-05-01 01:01:11.311566848,1493600471.3115668,864.0,860.0,17592368277396,,110.2901696,19.9935906,110.2901851,19.9815014
620,88,pickup_p1,2017-05-01 00:32:29.900000000,1493598749.9,2017-05-01 00:34:05.979719680,1493598845.9797196,3404.0,3301.0,17592367821732,,110.3042334,20.0184176,110.3115497,20.019395
621,121,delivery_p2,2017-05-01 01:10:29.596987392,1493601029.5969875,2017-05-01 01:31:48.994047744,1493602308.9940476,3404.0,720.0,17592368014350,17592368259872.0,110.3042334,20.0184176,110.2039842,20.013936
622,38,delivery_p2,2017-05-01 00:33:16.348438528,1493598796.3484385,2017-05-01 00:52:10.430017792,1493599930.4300177,860.0,2610.0,17592367642599,17592367866812.0,110.2901851,19.9815014,110.2041996,19.9783075
623,103,pickup_p1,2017-05-01 00:50:29.900000000,1493599829.9,2017-05-01 00:53:29.296222976,1493600009.296223,860.0,3214.0,17592368188079,,110.2901851,19.9815014,110.2778451,19.984437
624,11,pickup_p2,2017-05-01 00:17:49.900000000,1493597869.9,2017-05-01 00:18:45.120060672,1493597925.1200607,1567.0,1306.0,17592367699772,17592367729368.0,110.3258981,20.0639458,110.3252829,20.0676398
625,11,delivery_p1,2017-05-01 00:18:45.120060672,1493597925.1200607,2017-05-01 00:30:13.185102080,1493598613.185102,1306.0,187.0,17592367699772,17592367729368.0,110.3252829,20.0676398,110.3380713,20.0324718
626,95,delivery_p1,2017-05-01 00:46:28.113536512,1493599588.1135366,2017-05-01 00:52:20.665113600,1493599940.6651137,3389.0,187.0,17592367901650,17592367865933.0,110.3262941,20.0197552,110.3380713,20.0324718
627,74,pickup_p1,2017-05-01 00:17:59.900000000,1493597879.9,2017-05-01 00:21:06.128109568,1493598066.1281097,1549.0,1556.0,17592367623523,,110.3470871,20.0655831,110.3345853,20.062167
628,94,delivery_p1,2017-05-01 00:41:37.200579584,1493599297.2005796,2017-05-01 00:49:03.477168384,1493599743.4771683,1071.0,3304.0,17592367825383,17592368057646.0,110.353014,19.9990498,110.3244928,19.9890428
629,94,pickup_p1,2017-05-01 00:49:09.900000000,1493599749.9,2017-05-01 00:52:26.075775232,1493599946.0757751,1071.0,1066.0,17592368003908,,110.353014,19.9990498,110.3524365,19.9897543
630,51,pickup_p1,2017-05-01 00:31:59.900000000,1493598719.9,2017-05-01 00:33:38.932932864,1493598818.9329329,1068.0,1066.0,17592367879384,,110.3601296,19.9905221,110.3524365,19.9897543
631,46,pickup_p2,2017-05-01 00:36:59.900000000,1493599019.9,2017-05-01 00:42:39.789289216,1493599359.7892892,1022.0,1066.0,17592367777656,17592367972794.0,110.377225,19.9966016,110.3524365,19.9897543
632,130,"failed_ridepooling,delivery_p1",2017-05-01 00:58:00.000000000,1493600280.0,2017-05-01 01:09:05.838495232,1493600945.8384953,141.0,1066.0,17592367920205,,110.3738017,20.0186419,110.3524365,19.9897543
633,116,pickup_p1,2017-05-01 00:18:19.900000000,1493597899.9,2017-05-01 00:18:38.783299584,1493597918.7832997,1580.0,1581.0,17592367733503,,110.346009,20.0480325,110.347458,20.0483912
634,6,delivery_p1,2017-05-01 00:56:34.468582144,1493600194.4685822,2017-05-01 01:08:31.949898240,1493600911.9498982,1580.0,17.0,17592368172794,17592368142731.0,110.346009,20.0480325,110.3779744,20.0185624
635,122,"failed_ridepooling,delivery_p1",2017-05-01 00:18:30.000000000,1493597910.0,2017-05-01 00:30:00.386766080,1493598600.386766,3300.0,396.0,17592367745231,,110.3077774,20.0095656,110.2871351,20.0349144
636,46,delivery_p2,2017-05-01 00:58:20.626174208,1493600300.6261742,2017-05-01 01:06:42.036482816,1493600802.0364828,3300.0,798.0,17592367777656,17592367972794.0,110.3077774,20.0095656,110.2900111,20.0202439
637,65,pickup_p1,2017-05-01 00:18:49.900000000,1493597929.9,2017-05-01 00:20:35.232421376,1493598035.2324214,3651.0,3589.0,17592367779026,,110.1997922,20.0584788,110.1915533,20.0592676
638,20,delivery_p1,2017-05-01 00:29:05.100150528,1493598545.1001506,2017-05-01 01:01:14.582781440,1493600474.5827816,38.0,2041.0,17592367643749,17592367861756.0,110.3204729,20.0245874,110.1904931,20.045587
639,117,"failed_ridepooling,delivery_p1",2017-05-01 00:29:10.000000000,1493598550.0,2017-05-01 00:40:32.833328896,1493599232.833329,38.0,2399.0,17592367847143,,110.3204729,20.0245874,110.3620678,20.00823
640,68,pickup_p1,2017-05-01 00:48:19.900000000,1493599699.9,2017-05-01 00:50:55.757537792,1493599855.7575378,38.0,116.0,17592368034231,,110.3204729,20.0245874,110.3316762,20.0261705
641,53,pickup_p1,2017-05-01 00:37:09.900000000,1493599029.9,2017-05-01 00:40:43.073617664,1493599243.0736177,2156.0,116.0,17592367928244,,110.3386804,20.0190899,110.3316762,20.0261705
642,53,pickup_p2,2017-05-01 00:37:19.900000000,1493599039.9,2017-05-01 00:37:20.000000000,1493599040.0,116.0,116.0,17592367928244,17592367928244.0,110.3316762,20.0261705,110.3316762,20.0261705
643,74,delivery_p2,2017-05-01 00:22:11.348497152,1493598131.3484972,2017-05-01 00:29:15.258656000,1493598555.258656,431.0,2219.0,17592367623523,17592367784292.0,110.3360778,20.0508546,110.3392135,20.0299352
644,74,delivery_p1,2017-05-01 00:29:15.258656000,1493598555.258656,2017-05-01 00:42:10.724432640,1493599330.7244327,2219.0,1080.0,17592367623523,17592367784292.0,110.3392135,20.0299352,110.339319,19.9758504
645,120,pickup_p2,2017-05-01 00:19:59.900000000,1493597999.9,2017-05-01 00:22:19.925344512,1493598139.9253445,1735.0,766.0,17592367759643,17592367613557.0,110.2978197,20.0147955,110.2929108,20.0238692
646,120,delivery_p2,2017-05-01 00:22:19.925344512,1493598139.9253445,2017-05-01 00:25:16.572050688,1493598316.5720506,766.0,1431.0,17592367759643,17592367613557.0,110.2929108,20.0238692,110.2982154,20.0320665
647,131,"failed_ridepooling,delivery_p1",2017-05-01 00:20:10.000000000,1493598010.0,2017-05-01 00:30:32.014415360,1493598632.0144153,493.0,3855.0,17592367591768,,110.3480568,20.0565399,110.3714909,20.0332617
648,6,delivery_p2,2017-05-01 00:36:25.786373120,1493598985.7863731,2017-05-01 00:41:37.517317632,1493599297.5173175,1781.0,480.0,17592367867825,17592367810133.0,110.3294064,20.0329712,110.3430179,20.0330107
649,33,delivery_p2,2017-05-01 00:36:25.786373120,1493598985.7863731,2017-05-01 00:41:37.517317632,1493599297.5173175,1781.0,480.0,17592367961219,17592367810133.0,110.3294064,20.0329712,110.3430179,20.0330107
650,40,delivery_p1,2017-05-01 00:49:11.768841984,1493599751.768842,2017-05-01 01:29:30.634975488,1493602170.6349754,1782.0,2384.0,17592367886899,17592367900481.0,110.3255222,20.0290188,110.1589997,20.0397245
651,110,pickup_p2,2017-05-01 00:21:09.900000000,1493598069.9,2017-05-01 00:24:04.662320640,1493598244.6623206,2208.0,3391.0,17592367543316,17592367644317.0,110.333701,20.0242463,110.3319369,20.0195574
652,114,delivery_p1,2017-05-01 00:28:11.017132032,1493598491.017132,2017-05-01 00:32:45.730778624,1493598765.7307787,1779.0,763.0,17592367744901,17592367645397.0,110.306251,20.0263829,110.2867673,20.0221904
653,61,pickup_p1,2017-05-01 00:21:59.900000000,1493598119.9,2017-05-01 00:24:28.088892160,1493598268.0888922,1587.0,571.0,17592367718008,,110.3700063,20.0068108,110.3760633,19.9983912
654,93,pickup_p1,2017-05-01 00:21:59.900000000,1493598119.9,2017-05-01 00:24:28.088892160,1493598268.0888922,1587.0,571.0,17592367718008,,110.3700063,20.0068108,110.3760633,19.9983912
655,79,delivery_p2,2017-05-01 00:32:10.000000000,1493598730.0,2017-05-01 00:35:10.912263424,1493598910.9122634,634.0,2146.0,17592367787665,17592367907194.0,110.3469261,20.022125,110.3412688,20.0137974
656,17,delivery_p1,2017-05-01 00:39:30.000000000,1493599170.0,2017-05-01 00:53:11.437881856,1493599991.437882,823.0,2218.0,17592367809886,17592368091506.0,110.2871884,20.0093471,110.3401534,20.0289451
657,10,pickup_p1,2017-05-01 00:41:59.900000000,1493599319.9,2017-05-01 00:45:25.830465280,1493599525.8304653,1280.0,2218.0,17592367947897,,110.3334018,20.0405368,110.3401534,20.0289451
658,4,pickup_p2,2017-05-01 00:51:59.900000000,1493599919.9,2017-05-01 00:55:44.341214976,1493600144.341215,1309.0,2218.0,17592367933298,17592368139972.0,110.3485243,20.0384661,110.3401534,20.0289451
659,48,"failed_ridepooling,delivery_p1",2017-05-01 00:54:50.000000000,1493600090.0,2017-05-01 01:03:43.777007616,1493600623.7770076,823.0,1451.0,17592368030547,,110.2871884,20.0093471,110.2620551,20.0176951
660,82,pickup_p2,2017-05-01 00:27:49.900000000,1493598469.9,2017-05-01 00:29:05.770306816,1493598545.7703068,3664.0,3657.0,17592367790339,17592367946204.0,110.3732897,20.0120743,110.3750836,20.0087575
661,31,pickup_p2,2017-05-01 00:40:09.900000000,1493599209.9,2017-05-01 00:45:32.937400320,1493599532.9374003,3263.0,3657.0,17592368095574,17592368053239.0,110.3770576,20.0253071,110.3750836,20.0087575
662,117,delivery_p2,2017-05-01 00:40:50.000000000,1493599250.0,2017-05-01 00:50:28.499793408,1493599828.4997933,3664.0,2211.0,17592368093919,17592368093919.0,110.3732897,20.0120743,110.3517103,20.0236588
663,117,delivery_p1,2017-05-01 00:50:28.499793408,1493599828.4997933,2017-05-01 00:50:28.499793408,1493599828.4997933,2211.0,2211.0,17592368093919,17592368093919.0,110.3517103,20.0236588,110.3517103,20.0236588
664,57,"failed_ridepooling,delivery_p1",2017-05-01 00:54:40.000000000,1493600080.0,2017-05-01 01:09:42.177232128,1493600982.177232,3664.0,365.0,17592368021680,,110.3732897,20.0120743,110.4138019,19.9919967
665,102,delivery_p1,2017-05-01 00:57:56.395712256,1493600276.3957124,2017-05-01 01:12:30.827468032,1493601150.827468,438.0,365.0,17592368077754,17592367976533.0,110.3646407,20.0186368,110.4138019,19.9919967
666,31,delivery_p2,2017-05-01 00:25:35.030066432,1493598335.0300665,2017-05-01 00:30:23.113490944,1493598623.1134908,1364.0,131.0,17592367859294,17592367642389.0,110.3693147,20.0235072,110.352186,20.0310511
667,36,pickup_p2,2017-05-01 00:28:49.900000000,1493598529.9,2017-05-01 00:28:50.000000000,1493598530.0,131.0,131.0,17592367880772,17592367880772.0,110.352186,20.0310511,110.352186,20.0310511
668,10,delivery_p1,2017-05-01 00:37:00.521049856,1493599020.52105,2017-05-01 00:41:51.747939072,1493599311.747939,1280.0,131.0,17592367821267,17592367817273.0,110.3334018,20.0405368,110.352186,20.0310511
669,36,pickup_p1,2017-05-01 00:28:39.900000000,1493598519.9,2017-05-01 00:28:41.888393216,1493598521.8883932,1321.0,131.0,17592367880772,,110.3521833,20.0311926,110.352186,20.0310511
670,109,pickup_p2,2017-05-01 00:36:49.900000000,1493599009.9,2017-05-01 00:38:06.153190912,1493599086.1531909,1315.0,131.0,17592367818974,17592367902353.0,110.3570354,20.0289281,110.352186,20.0310511
671,42,"failed_ridepooling,delivery_p1",2017-05-01 00:57:40.000000000,1493600260.0,2017-05-01 01:14:19.642507520,1493601259.6425076,3221.0,131.0,17592367958641,,110.2981517,20.0081146,110.352186,20.0310511
672,99,pickup_p1,2017-05-01 00:23:09.900000000,1493598189.9,2017-05-01 00:24:27.351981056,1493598267.3519812,1076.0,2192.0,17592367740291,,110.3488917,19.989201,110.3471169,19.9919888
673,90,pickup_p1,2017-05-01 00:23:19.900000000,1493598199.9,2017-05-01 00:23:20.000000000,1493598200.0,810.0,810.0,17592367637695,,110.3169188,20.0183294,110.3169188,20.0183294
674,43,pickup_p1,2017-05-01 00:34:29.900000000,1493598869.9,2017-05-01 00:39:21.103179776,1493599161.1031797,629.0,810.0,17592367838448,,110.3337911,20.022385,110.3169188,20.0183294
675,107,"failed_ridepooling,delivery_p1",2017-05-01 00:49:30.000000000,1493599770.0,2017-05-01 00:59:28.161207808,1493600368.161208,1773.0,488.0,17592368099096,,110.298201,20.0221929,110.3348828,20.0386793
676,18,delivery_p1,2017-05-01 01:05:55.444906240,1493600755.4449062,2017-05-01 01:12:42.766329088,1493601162.766329,2431.0,488.0,17592368125137,17592368136445.0,110.3501781,20.054303,110.3348828,20.0386793
677,58,pickup_p1,2017-05-01 00:23:29.900000000,1493598209.9,2017-05-01 00:24:30.232301056,1493598270.232301,1569.0,1183.0,17592367643110,,110.3193785,20.0637543,110.316197,20.0634109
678,101,pickup_p1,2017-05-01 00:28:19.900000000,1493598499.9,2017-05-01 00:31:51.829296128,1493598711.829296,1569.0,1277.0,17592367804226,,110.3193785,20.0637543,110.3347319,20.0622003
679,58,delivery_p2,2017-05-01 00:31:40.232301056,1493598700.232301,2017-05-01 00:37:43.286305536,1493599063.2863054,1569.0,432.0,17592367643110,17592367835284.0,110.3193785,20.0637543,110.3377134,20.0512362
680,55,pickup_p1,2017-05-01 00:23:59.900000000,1493598239.9,2017-05-01 00:28:11.710511104,1493598491.7105112,3392.0,424.0,17592367775746,,110.3263685,20.0198658,110.3182843,20.018609
681,88,"failed_ridepooling,delivery_p1",2017-05-01 00:57:10.000000000,1493600230.0,2017-05-01 01:07:33.711770368,1493600853.7117703,3392.0,2646.0,17592368029360,,110.3263685,20.0198658,110.3713449,20.029333
682,128,delivery_p2,2017-05-01 00:37:42.760337920,1493599062.7603378,2017-05-01 00:40:53.763862272,1493599253.7638624,1015.0,2646.0,17592367760305,17592368054818.0,110.3799308,20.0223959,110.3713449,20.029333
683,17,delivery_p2,2017-05-01 00:53:11.437881856,1493599991.437882,2017-05-01 01:01:29.240367872,1493600489.240368,2218.0,468.0,17592367809886,17592368091506.0,110.3401534,20.0289451,110.3692855,20.0184496
684,69,"failed_ridepooling,delivery_p1",2017-05-01 00:24:00.000000000,1493598240.0,2017-05-01 00:35:39.760822272,1493598939.7608223,1761.0,1170.0,17592367768658,,110.3337684,20.0241842,110.3154108,20.0659711
685,39,pickup_p1,2017-05-01 00:24:19.900000000,1493598259.9,2017-05-01 00:24:20.000000000,1493598260.0,3580.0,3580.0,17592360898003,,110.4791877,19.9705003,110.4791877,19.9705003
686,39,"failed_ridepooling,delivery_p1",2017-05-01 00:34:20.000000000,1493598860.0,2017-05-01 01:22:58.079450624,1493601778.0794506,3580.0,2721.0,17592360898003,,110.4791877,19.9705003,110.3301613,19.9126164
687,92,"failed_ridepooling,delivery_p1",2017-05-01 00:24:30.000000000,1493598270.0,2017-05-01 01:12:23.062511872,1493601143.062512,2689.0,349.0,17592367753731,,110.1887184,20.0567895,110.1265486,19.9363947
688,0,pickup_p1,2017-05-01 00:24:39.900000000,1493598279.9,2017-05-01 00:25:02.160777728,1493598302.1607778,990.0,1135.0,17592367777381,,110.3461227,19.9802181,110.3443557,19.9802217
689,0,pickup_p2,2017-05-01 00:24:49.900000000,1493598289.9,2017-05-01 00:24:50.000000000,1493598290.0,1135.0,1135.0,17592367777381,17592367777381.0,110.3443557,19.9802217,110.3443557,19.9802217
690,63,pickup_p1,2017-05-01 00:24:39.900000000,1493598279.9,2017-05-01 00:27:17.564762112,1493598437.564762,794.0,827.0,17592367819835,,110.2838356,20.0212125,110.2770226,20.0156193
691,116,delivery_p2,2017-05-01 01:02:39.808083456,1493600559.8080835,2017-05-01 01:12:03.275517952,1493601123.275518,2043.0,2256.0,17592367733503,17592367804269.0,110.1905133,20.0485749,110.163227,20.028315
692,11,delivery_p2,2017-05-01 00:51:09.357910016,1493599869.35791,2017-05-01 00:57:40.922713344,1493600260.9227133,249.0,3597.0,17592367901283,17592368148046.0,110.3592169,20.0549485,110.367456,20.0700589
693,30,pickup_p2,2017-05-01 00:26:19.900000000,1493598379.9,2017-05-01 00:28:37.588514048,1493598517.588514,2400.0,1822.0,17592367864526,17592367731759.0,110.3620642,20.0102822,110.3606127,20.0014586
694,40,pickup_p1,2017-05-01 00:31:49.900000000,1493598709.9,2017-05-01 00:33:44.902273536,1493598824.9022734,1047.0,1822.0,17592367886899,,110.3544557,20.0068401,110.3606127,20.0014586
695,56,pickup_p1,2017-05-01 00:46:19.900000000,1493599579.9,2017-05-01 00:51:35.429727744,1493599895.4297278,2400.0,448.0,17592368103500,,110.3620642,20.0102822,110.3516669,20.0190248
696,66,"failed_ridepooling,delivery_p1",2017-05-01 00:32:10.000000000,1493598730.0,2017-05-01 00:42:50.170340352,1493599370.1703403,824.0,2228.0,17592367675977,,110.2818217,20.0093298,110.3242209,19.999546
697,66,pickup_p1,2017-05-01 00:42:59.900000000,1493599379.9,2017-05-01 00:43:00.000000000,1493599380.0,2228.0,2228.0,17592368106452,,110.3242209,19.999546,110.3242209,19.999546
698,14,delivery_p1,2017-05-01 00:30:52.234528000,1493598652.234528,2017-05-01 00:42:32.973805312,1493599352.9738054,2220.0,799.0,17592367785991,17592367735999.0,110.3374218,20.031768,110.2900141,20.0190794
699,34,pickup_p2,2017-05-01 00:25:59.900000000,1493598359.9,2017-05-01 00:26:16.799553536,1493598376.7995536,1280.0,1283.0,17592367946002,17592367701965.0,110.3334018,20.0405368,110.3323418,20.040324
700,85,delivery_p2,2017-05-01 00:41:07.113865728,1493599267.1138656,2017-05-01 00:46:56.936277504,1493599616.9362776,1280.0,291.0,17592367699325,17592367947932.0,110.3334018,20.0405368,110.3157988,20.0276965
701,89,delivery_p1,2017-05-01 00:59:49.166177536,1493600389.1661775,2017-05-01 01:22:37.414555904,1493601757.4145558,1280.0,1101.0,17592368251488,17592368198940.0,110.3334018,20.0405368,110.2773906,19.9784144
702,34,delivery_p1,2017-05-01 00:30:30.819239168,1493598630.8192391,2017-05-01 00:54:21.142244352,1493600061.1422443,477.0,1529.0,17592367946002,17592367701965.0,110.3452632,20.0307648,110.2522926,20.0020317
703,27,pickup_p1,2017-05-01 00:26:09.900000000,1493598369.9,2017-05-01 00:26:10.000000000,1493598370.0,364.0,364.0,17592367880226,,110.4133784,19.9919867,110.4133784,19.9919867
704,27,"failed_ridepooling,delivery_p1",2017-05-01 00:36:10.000000000,1493598970.0,2017-05-01 00:53:23.905969408,1493600003.9059694,364.0,11.0,17592367880226,,110.4133784,19.9919867,110.3380844,19.9816536
705,89,pickup_p1,2017-05-01 00:26:19.900000000,1493598379.9,2017-05-01 00:28:34.655882496,1493598514.6558826,1373.0,535.0,17592367745149,,110.3615289,20.0364717,110.355848,20.04367
706,53,"failed_ridepooling,delivery_p1",2017-05-01 00:26:30.000000000,1493598390.0,2017-05-01 00:35:30.738278400,1493598930.7382784,56.0,2156.0,17592367611893,,110.302973,20.0132357,110.3386804,20.0190899
707,56,pickup_p1,2017-05-01 00:27:19.900000000,1493598439.9,2017-05-01 00:27:20.000000000,1493598440.0,133.0,133.0,17592367720933,,110.3550341,20.0284767,110.3550341,20.0284767
708,28,delivery_p1,2017-05-01 00:28:49.590698752,1493598529.5906987,2017-05-01 00:43:29.968273152,1493599409.9682732,2358.0,2693.0,17592367790374,17592367714045.0,110.3466752,20.0534517,110.336635,19.9974259
709,99,delivery_p2,2017-05-01 00:30:05.336758784,1493598605.3367589,2017-05-01 00:33:53.773655552,1493598833.7736557,2224.0,2693.0,17592367740291,17592367697897.0,110.3497287,19.9980285,110.336635,19.9974259
710,28,delivery_p2,2017-05-01 00:43:29.968273152,1493599409.9682732,2017-05-01 00:57:54.312200704,1493600274.3122008,2693.0,1032.0,17592367790374,17592367714045.0,110.336635,19.9974259,110.3639223,19.9632352
711,99,pickup_p1,2017-05-01 00:42:39.900000000,1493599359.9,2017-05-01 00:45:32.438245376,1493599532.4382453,2693.0,2196.0,17592367974569,,110.336635,19.9974259,110.3462777,20.0013024
