,vehicle_id,vehicle_type,depart_time,depart_timestamp,O_location,D_location,p1_id,p2_id,O_x_coord,O_y_coord,D_x_coord,D_y_coord
360,66,delivery_p2,2017-05-01 00:58:40.000000000,1493600320.0,860.0,2386.0,17592368277396,17592368228261.0,110.2901851,19.9815014,110.2350465,20.0368094
361,87,delivery_p1,2017-05-01 00:54:45.568059648,1493600085.5680597,1773.0,2386.0,17592367822341,17592367828780.0,110.298201,20.0221929,110.2350465,20.0368094
362,5,pickup_p1,2017-05-01 00:51:55.000000000,1493599915.0,2386.0,2386.0,17592368272995,,110.2350465,20.0368094,110.2350465,20.0368094
363,5,pickup_p2,2017-05-01 00:52:05.000000000,1493599925.0,2386.0,2386.0,17592368272995,17592368272995.0,110.2350465,20.0368094,110.2350465,20.0368094
364,66,delivery_p1,2017-05-01 01:19:41.675138816,1493601581.6751387,2386.0,2386.0,17592368277396,17592368228261.0,110.2350465,20.0368094,110.2350465,20.0368094
365,59,pickup_p1,2017-05-01 00:44:25.000000000,1493599465.0,3644.0,678.0,17592367940676,,110.2654616,19.9852368,110.2678264,19.9981718
366,37,pickup_p1,2017-05-01 00:07:55.000000000,1493597275.0,604.0,604.0,17592367692218,,110.3766748,20.0297118,110.3766748,20.0297118
367,125,delivery_p1,2017-05-01 00:08:46.833061632,1493597326.8330617,2679.0,35.0,17592367671090,17592367588092.0,110.2803676,19.9933808,110.3228425,20.0212155
368,129,delivery_p1,2017-05-01 01:01:49.835619328,1493600509.8356192,3307.0,35.0,17592367917274,17592368030885.0,110.3228845,20.010913,110.3228425,20.0212155
369,2,pickup_p1,2017-05-01 00:08:25.000000000,1493597305.0,3508.0,3508.0,17592367692918,,110.4360475,19.964903,110.4360475,19.964903
370,47,pickup_p2,2017-05-01 00:29:55.000000000,1493598595.0,3508.0,3508.0,17592367952960,17592367952960.0,110.4360475,19.964903,110.4360475,19.964903
371,47,pickup_p1,2017-05-01 00:29:45.000000000,1493598585.0,1140.0,3508.0,17592367952960,,110.4312294,19.9695234,110.4360475,19.964903
372,2,pickup_p2,2017-05-01 00:17:25.000000000,1493597845.0,3508.0,1138.0,17592367692918,17592367731492.0,110.4360475,19.964903,110.4350106,19.9661221
373,47,delivery_p2,2017-05-01 00:30:00.000000000,1493598600.0,3508.0,477.0,17592367952960,17592367952960.0,110.4360475,19.964903,110.3452632,20.0307648
374,103,delivery_p1,2017-05-01 00:36:34.821059584,1493598994.8210597,630.0,477.0,17592367590465,17592367778863.0,110.3366104,20.022448,110.3452632,20.0307648
375,34,delivery_p2,2017-05-01 00:26:16.799553536,1493598376.7995536,1283.0,477.0,17592367946002,17592367701965.0,110.3323418,20.040324,110.3452632,20.0307648
376,47,delivery_p1,2017-05-01 00:58:58.070617600,1493600338.0706177,477.0,477.0,17592367952960,17592367952960.0,110.3452632,20.0307648,110.3452632,20.0307648
377,63,"failed_ridepooling,delivery_p1",2017-05-01 00:34:40.000000000,1493598880.0,827.0,477.0,17592367819835,,110.2770226,20.0156193,110.3452632,20.0307648
378,112,pickup_p1,2017-05-01 00:08:55.000000000,1493597335.0,2330.0,2330.0,17592367542850,,110.4728753,19.9839538,110.4728753,19.9839538
379,2,delivery_p2,2017-05-01 00:46:05.101060352,1493599565.1010604,1140.0,2330.0,17592367980928,17592368153898.0,110.4312294,19.9695234,110.4728753,19.9839538
380,2,delivery_p1,2017-05-01 00:56:00.126030336,1493600160.1260304,2330.0,1993.0,17592367980928,17592368153898.0,110.4728753,19.9839538,110.4918132,19.9859625
381,20,pickup_p1,2017-05-01 00:21:05.000000000,1493598065.0,3411.0,634.0,17592367643749,,110.3293273,20.0234303,110.3469261,20.022125
382,79,pickup_p1,2017-05-01 00:25:25.000000000,1493598325.0,1331.0,634.0,17592367787665,,110.3388606,20.0250458,110.3469261,20.022125
383,79,pickup_p2,2017-05-01 00:32:05.000000000,1493598725.0,634.0,634.0,17592367787665,17592367907194.0,110.3469261,20.022125,110.3469261,20.022125
384,67,pickup_p1,2017-05-01 00:09:25.000000000,1493597365.0,2697.0,2803.0,17592360216531,,110.3493853,19.9186334,110.322801,19.9186544
385,67,pickup_p2,2017-05-01 00:09:35.000000000,1493597375.0,2803.0,2803.0,17592360216531,17592360216531.0,110.322801,19.9186544,110.322801,19.9186544
386,8,delivery_p1,2017-05-01 00:50:46.246977536,1493599846.2469776,479.0,1363.0,17592367948960,17592368048043.0,110.3449993,20.0311155,110.356753,20.0390648
387,70,pickup_p1,2017-05-01 00:09:35.000000000,1493597375.0,487.0,1286.0,17592367537052,,110.3368436,20.036208,110.3324704,20.0407216
388,64,pickup_p2,2017-05-01 00:42:15.000000000,1493599335.0,487.0,1286.0,17592367923110,17592367935186.0,110.3368436,20.036208,110.3324704,20.0407216
389,72,delivery_p1,2017-05-01 00:33:12.597856256,1493598792.5978563,487.0,3296.0,17592367801490,17592367960860.0,110.3368436,20.036208,110.3261895,20.0103863
390,9,pickup_p2,2017-05-01 00:37:55.000000000,1493599075.0,487.0,2388.0,17592367859635,17592368075066.0,110.3368436,20.036208,110.3342027,20.0284848
391,97,pickup_p1,2017-05-01 00:16:05.000000000,1493597765.0,2388.0,2388.0,17592367764808,,110.3342027,20.0284848,110.3342027,20.0284848
392,10,pickup_p2,2017-05-01 00:50:35.000000000,1493599835.0,2218.0,2388.0,17592367947897,17592368039152.0,110.3401534,20.0289451,110.3342027,20.0284848
393,100,delivery_p2,2017-05-01 00:45:01.911401472,1493599501.9114015,1330.0,2388.0,17592367828857,17592367847244.0,110.3417736,20.0234533,110.3342027,20.0284848
394,4,delivery_p1,2017-05-01 00:40:46.190707456,1493599246.1907074,2666.0,2388.0,17592367835836,17592368076802.0,110.3424934,19.9997167,110.3342027,20.0284848
395,37,delivery_p2,2017-05-01 01:04:21.595367936,1493600661.595368,557.0,2388.0,17592368189309,17592368445867.0,110.3589268,20.05019,110.3342027,20.0284848
396,34,pickup_p2,2017-05-01 00:54:55.000000000,1493600095.0,487.0,487.0,17592368196777,17592368196777.0,110.3368436,20.036208,110.3368436,20.036208
397,64,pickup_p1,2017-05-01 00:36:15.000000000,1493598975.0,3269.0,487.0,17592367923110,,110.3418024,20.0320787,110.3368436,20.036208
398,72,pickup_p2,2017-05-01 00:31:45.000000000,1493598705.0,2220.0,487.0,17592367801490,17592367960860.0,110.3374218,20.031768,110.3368436,20.036208
399,9,pickup_p1,2017-05-01 00:37:45.000000000,1493599065.0,1311.0,487.0,17592367859635,,110.3491566,20.0418032,110.3368436,20.036208
400,14,pickup_p2,2017-05-01 00:49:05.000000000,1493599745.0,178.0,487.0,17592368115484,17592368042373.0,110.3282799,20.0430948,110.3368436,20.036208
401,34,pickup_p1,2017-05-01 00:54:45.000000000,1493600085.0,1284.0,487.0,17592368196777,,110.3325445,20.040112,110.3368436,20.036208
402,34,delivery_p2,2017-05-01 00:55:00.000000000,1493600100.0,487.0,3025.0,17592368196777,17592368196777.0,110.3368436,20.036208,110.39479,19.9634173
403,34,delivery_p1,2017-05-01 01:19:25.327516928,1493601565.327517,3025.0,3025.0,17592368196777,17592368196777.0,110.39479,19.9634173,110.39479,19.9634173
404,49,pickup_p1,2017-05-01 00:25:25.000000000,1493598325.0,1085.0,2245.0,17592367767705,,110.3443467,19.9804333,110.3269156,19.9853225
405,129,pickup_p1,2017-05-01 00:39:35.000000000,1493599175.0,1085.0,2245.0,17592367917274,,110.3443467,19.9804333,110.3269156,19.9853225
406,49,pickup_p2,2017-05-01 00:28:45.000000000,1493598525.0,2245.0,2245.0,17592367767705,17592367817354.0,110.3269156,19.9853225,110.3269156,19.9853225
407,54,pickup_p1,2017-05-01 00:26:55.000000000,1493598415.0,1085.0,990.0,17592367717357,,110.3443467,19.9804333,110.3461227,19.9802181
408,82,delivery_p1,2017-05-01 00:43:11.478082048,1493599391.478082,1085.0,3628.0,17592367790339,17592367946204.0,110.3443467,19.9804333,110.295395,19.9622745
409,127,"failed_ridepooling,delivery_p1",2017-05-01 00:23:50.000000000,1493598230.0,865.0,3628.0,17592367605641,,110.2944045,19.9974953,110.295395,19.9622745
410,3,delivery_p2,2017-05-01 01:14:08.574348288,1493601248.5743482,2400.0,3628.0,17592368204329,17592368299170.0,110.3620642,20.0102822,110.295395,19.9622745
411,8,pickup_p2,2017-05-01 00:35:55.000000000,1493598955.0,1085.0,1133.0,17592367948960,17592368048043.0,110.3443467,19.9804333,110.337474,19.9805445
412,44,"failed_ridepooling,delivery_p1",2017-05-01 00:38:40.000000000,1493599120.0,1085.0,892.0,17592367829815,,110.3443467,19.9804333,110.2973224,20.017214
413,104,pickup_p2,2017-05-01 00:39:25.000000000,1493599165.0,1085.0,2692.0,17592367996844,17592367930927.0,110.3443467,19.9804333,110.3380385,19.9842786
414,29,pickup_p2,2017-05-01 00:48:55.000000000,1493599735.0,2243.0,2692.0,17592367992741,17592368040570.0,110.3274836,19.9771667,110.3380385,19.9842786
415,112,pickup_p1,2017-05-01 00:50:35.000000000,1493599835.0,1078.0,2692.0,17592368040570,,110.3409699,19.9883926,110.3380385,19.9842786
416,41,"failed_ridepooling,delivery_p1",2017-05-01 00:40:10.000000000,1493599210.0,1321.0,2692.0,17592367905980,,110.3521833,20.0311926,110.3380385,19.9842786
417,80,delivery_p1,2017-05-01 00:51:10.689392128,1493599870.689392,1085.0,2697.0,17592367794628,17592368104163.0,110.3443467,19.9804333,110.3493853,19.9186334
418,64,delivery_p1,2017-05-01 00:47:51.469675264,1493599671.4696753,1332.0,2697.0,17592367923110,17592367935186.0,110.3368701,20.0273142,110.3493853,19.9186334
419,123,pickup_p2,2017-05-01 00:44:35.000000000,1493599475.0,1085.0,1077.0,17592367984808,17592368010477.0,110.3443467,19.9804333,110.3453365,19.988906
420,75,delivery_p2,2017-05-01 00:58:26.725724160,1493600306.7257242,1070.0,1077.0,17592368260459,17592368134918.0,110.3565181,19.9942564,110.3453365,19.988906
421,129,delivery_p2,2017-05-01 00:51:20.420069120,1493599880.4200692,1085.0,3307.0,17592367917274,17592368030885.0,110.3443467,19.9804333,110.3228845,20.010913
422,49,delivery_p1,2017-05-01 01:00:37.694196992,1493600437.694197,1085.0,2126.0,17592368160282,17592368112916.0,110.3443467,19.9804333,110.3755426,19.9891469
423,54,pickup_p1,2017-05-01 00:53:55.000000000,1493600035.0,1085.0,2244.0,17592368251626,,110.3443467,19.9804333,110.3275183,19.9816809
424,27,pickup_p1,2017-05-01 00:53:25.000000000,1493600005.0,11.0,2244.0,17592368205473,,110.3380844,19.9816536,110.3275183,19.9816809
425,18,pickup_p1,2017-05-01 00:09:55.000000000,1493597395.0,1016.0,1016.0,17592367608370,,110.379938,20.0217772,110.379938,20.0217772
426,18,pickup_p2,2017-05-01 00:10:05.000000000,1493597405.0,1016.0,1016.0,17592367608370,17592367608370.0,110.379938,20.0217772,110.379938,20.0217772
427,31,pickup_p1,2017-05-01 00:22:15.000000000,1493598135.0,3664.0,1016.0,17592367859294,,110.3732897,20.0120743,110.379938,20.0217772
428,18,delivery_p2,2017-05-01 00:10:10.000000000,1493597410.0,1016.0,132.0,17592367608370,17592367608370.0,110.379938,20.0217772,110.3544401,20.0292385
429,18,delivery_p1,2017-05-01 00:17:08.200793344,1493597828.2007933,132.0,132.0,17592367608370,17592367608370.0,110.3544401,20.0292385,110.3544401,20.0292385
430,31,pickup_p2,2017-05-01 00:22:25.000000000,1493598145.0,1016.0,1364.0,17592367859294,17592367642389.0,110.379938,20.0217772,110.3693147,20.0235072
431,87,delivery_p2,2017-05-01 00:37:16.886157312,1493599036.8861573,1070.0,1773.0,17592367822341,17592367828780.0,110.3565181,19.9942564,110.298201,20.0221929
432,108,pickup_p1,2017-05-01 00:23:15.000000000,1493598195.0,1773.0,1773.0,17592367859852,,110.298201,20.0221929,110.298201,20.0221929
433,104,delivery_p1,2017-05-01 00:57:53.868689664,1493600273.8686895,1773.0,1773.0,17592367996844,17592367930927.0,110.298201,20.0221929,110.298201,20.0221929
434,107,pickup_p1,2017-05-01 00:39:25.000000000,1493599165.0,892.0,1773.0,17592368099096,,110.2973224,20.017214,110.298201,20.0221929
435,104,delivery_p2,2017-05-01 00:41:31.066268928,1493599291.066269,2692.0,1773.0,17592367996844,17592367930927.0,110.3380385,19.9842786,110.298201,20.0221929
436,131,pickup_p1,2017-05-01 00:10:05.000000000,1493597405.0,1557.0,493.0,17592367591768,,110.3391732,20.0516407,110.3480568,20.0565399
437,28,"failed_ridepooling,delivery_p1",2017-05-01 00:13:30.000000000,1493597610.0,1570.0,493.0,17592367439648,,110.3625338,20.0699965,110.3480568,20.0565399
438,18,pickup_p1,2017-05-01 00:59:05.000000000,1493600345.0,132.0,1350.0,17592368125137,,110.3544401,20.0292385,110.358656,20.0403652
439,85,pickup_p1,2017-05-01 00:10:25.000000000,1493597425.0,539.0,1350.0,17592367703003,,110.3567038,20.0357216,110.358656,20.0403652
440,18,pickup_p2,2017-05-01 00:59:15.000000000,1493600355.0,1350.0,1350.0,17592368125137,17592368136445.0,110.358656,20.0403652,110.358656,20.0403652
441,89,pickup_p2,2017-05-01 00:29:55.000000000,1493598595.0,535.0,1350.0,17592367745149,17592367804398.0,110.355848,20.04367,110.358656,20.0403652
442,95,pickup_p1,2017-05-01 00:10:15.000000000,1493597415.0,1748.0,1453.0,17592367747964,,110.2806238,20.0035368,110.2620563,20.0054437
443,68,delivery_p2,2017-05-01 00:16:00.752105216,1493597760.7521052,1748.0,803.0,17592367552093,17592367706424.0,110.2806238,20.0035368,110.2900341,20.0125741
444,52,pickup_p2,2017-05-01 00:12:35.000000000,1493597555.0,1731.0,803.0,17592367486477,17592367610328.0,110.2924575,20.0098553,110.2900341,20.0125741
445,35,pickup_p2,2017-05-01 00:42:15.000000000,1493599335.0,803.0,803.0,17592368164050,17592368164050.0,110.2900341,20.0125741,110.2900341,20.0125741
446,38,"failed_ridepooling,delivery_p1",2017-05-01 00:13:20.000000000,1493597600.0,121.0,803.0,17592367575182,,110.3322513,20.0167634,110.2900341,20.0125741
447,35,pickup_p1,2017-05-01 00:42:05.000000000,1493599325.0,1770.0,803.0,17592368164050,,110.2901767,20.0202475,110.2900341,20.0125741
448,37,delivery_p1,2017-05-01 01:13:02.872854784,1493601182.8728547,2388.0,803.0,17592368189309,17592368445867.0,110.3342027,20.0284848,110.2900341,20.0125741
449,42,"failed_ridepooling,delivery_p1",2017-05-01 00:32:20.000000000,1493598740.0,2208.0,803.0,17592367642804,,110.333701,20.0242463,110.2900341,20.0125741
450,13,delivery_p1,2017-05-01 00:44:59.951782656,1493599499.9517827,39.0,803.0,17592367954458,17592367920520.0,110.3205839,20.0249388,110.2900341,20.0125741
451,66,delivery_p1,2017-05-01 00:54:12.991926528,1493600052.9919264,864.0,803.0,17592368106452,17592368087334.0,110.2901696,19.9935906,110.2900341,20.0125741
452,8,delivery_p1,2017-05-01 00:12:38.157444096,1493597558.157444,2221.0,75.0,17592367529272,17592367749736.0,110.3375896,19.9934762,110.3276579,20.0262959
453,55,pickup_p2,2017-05-01 00:27:25.000000000,1493598445.0,424.0,75.0,17592367775746,17592367944959.0,110.3182843,20.018609,110.3276579,20.0262959
454,14,delivery_p2,2017-05-01 01:02:57.071358208,1493600577.0713582,2221.0,1817.0,17592368115484,17592368042373.0,110.3375896,19.9934762,110.3400783,19.9603678
455,81,"failed_ridepooling,delivery_p1",2017-05-01 00:13:00.000000000,1493597580.0,1078.0,1817.0,17592367471561,,110.3409699,19.9883926,110.3400783,19.9603678
456,76,delivery_p1,2017-05-01 01:02:37.255318784,1493600557.2553189,2112.0,1817.0,17592367901287,17592368000744.0,110.3344481,19.9944457,110.3400783,19.9603678
457,8,delivery_p2,2017-05-01 00:20:28.645779968,1493598028.6457798,75.0,1184.0,17592367529272,17592367749736.0,110.3276579,20.0262959,110.3221053,20.0635442
458,55,delivery_p2,2017-05-01 00:30:28.250502144,1493598628.250502,75.0,3621.0,17592367775746,17592367944959.0,110.3276579,20.0262959,110.3366059,19.9994198
459,21,pickup_p1,2017-05-01 00:17:45.000000000,1493597865.0,2143.0,3621.0,17592367624240,,110.3322275,20.0104305,110.3366059,19.9994198
460,110,pickup_p1,2017-05-01 00:55:25.000000000,1493600125.0,2666.0,3621.0,17592368280308,,110.3424934,19.9997167,110.3366059,19.9994198
461,24,"failed_ridepooling,delivery_p1",2017-05-01 00:10:20.000000000,1493597420.0,2243.0,997.0,17592367653395,,110.3274836,19.9771667,110.3808548,19.9830621
462,57,delivery_p2,2017-05-01 00:18:10.000000000,1493597890.0,2243.0,1071.0,17592367589354,17592367845531.0,110.3274836,19.9771667,110.353014,19.9990498
463,94,delivery_p2,2017-05-01 00:37:36.080428544,1493599056.0804286,1587.0,1071.0,17592367825383,17592368057646.0,110.3700063,20.0068108,110.353014,19.9990498
464,54,delivery_p1,2017-05-01 00:58:38.457312256,1493600318.4573123,2243.0,1748.0,17592368251626,17592368160265.0,110.3274836,19.9771667,110.2806238,20.0035368
465,68,pickup_p2,2017-05-01 00:13:15.000000000,1493597595.0,1750.0,1748.0,17592367552093,17592367706424.0,110.2678435,20.0042058,110.2806238,20.0035368
466,85,pickup_p2,2017-05-01 00:10:35.000000000,1493597435.0,1350.0,1351.0,17592367703003,17592367611175.0,110.358656,20.0403652,110.3643214,20.0407532
467,85,pickup_p1,2017-05-01 00:27:15.000000000,1493598435.0,1351.0,1351.0,17592367699325,,110.3643214,20.0407532,110.3643214,20.0407532
468,89,delivery_p2,2017-05-01 00:31:16.628373504,1493598676.6283736,1350.0,3384.0,17592367745149,17592367804398.0,110.358656,20.0403652,110.3470893,20.0160186
469,11,delivery_p2,2017-05-01 00:30:13.185102080,1493598613.185102,187.0,3384.0,17592367699772,17592367729368.0,110.3380713,20.0324718,110.3470893,20.0160186
470,18,delivery_p2,2017-05-01 00:59:20.000000000,1493600360.0,1350.0,2431.0,17592368125137,17592368136445.0,110.358656,20.0403652,110.3501781,20.054303
471,122,pickup_p1,2017-05-01 00:10:35.000000000,1493597435.0,1739.0,3300.0,17592367745231,,110.3043869,20.004105,110.3077774,20.0095656
472,46,delivery_p1,2017-05-01 00:42:39.789289216,1493599359.7892892,1066.0,3300.0,17592367777656,17592367972794.0,110.3524365,19.9897543,110.3077774,20.0095656
473,85,delivery_p1,2017-05-01 00:11:51.962373888,1493597511.962374,1351.0,128.0,17592367703003,17592367611175.0,110.3643214,20.0407532,110.3466209,20.034099
474,100,pickup_p1,2017-05-01 00:47:15.000000000,1493599635.0,2388.0,128.0,17592368109960,,110.3342027,20.0284848,110.3466209,20.034099
475,85,pickup_p2,2017-05-01 00:30:35.000000000,1493598635.0,1351.0,539.0,17592367699325,17592367947932.0,110.3643214,20.0407532,110.3567038,20.0357216
476,85,delivery_p2,2017-05-01 00:18:46.712491776,1493597926.7124918,128.0,2220.0,17592367703003,17592367611175.0,110.3466209,20.034099,110.3374218,20.031768
477,72,pickup_p1,2017-05-01 00:23:55.000000000,1493598235.0,2218.0,2220.0,17592367801490,,110.3401534,20.0289451,110.3374218,20.031768
478,14,delivery_p2,2017-05-01 00:28:19.767510784,1493598499.767511,489.0,2220.0,17592367785991,17592367735999.0,110.3334693,20.0403701,110.3374218,20.031768
479,25,"failed_ridepooling,delivery_p1",2017-05-01 00:28:30.000000000,1493598510.0,777.0,2220.0,17592367848919,,110.3106963,20.0321502,110.3374218,20.031768
480,100,"failed_ridepooling,delivery_p1",2017-05-01 00:55:50.000000000,1493600150.0,128.0,1186.0,17592368109960,,110.3466209,20.034099,110.3294446,20.0637925
481,78,pickup_p2,2017-05-01 00:10:45.000000000,1493597445.0,1230.0,1231.0,17592367487005,17592367549961.0,110.3396865,20.0578629,110.3447274,20.0582383
482,28,pickup_p1,2017-05-01 00:22:05.000000000,1493598125.0,493.0,1231.0,17592367790374,,110.3480568,20.0565399,110.3447274,20.0582383
483,58,delivery_p1,2017-05-01 00:56:04.036356352,1493600164.0363564,1230.0,2145.0,17592368251994,17592368112449.0,110.3396865,20.0578629,110.341232,20.0134608
484,22,delivery_p2,2017-05-01 00:28:58.090572032,1493598538.090572,3402.0,2762.0,17592367434294,17592367691483.0,110.2773495,20.0155234,110.2594221,19.9321078
485,28,pickup_p2,2017-05-01 00:27:35.000000000,1493598455.0,1231.0,2358.0,17592367790374,17592367714045.0,110.3447274,20.0582383,110.3466752,20.0534517
486,6,pickup_p2,2017-05-01 00:51:55.000000000,1493599915.0,431.0,2358.0,17592368172794,17592368142731.0,110.3360778,20.0508546,110.3466752,20.0534517
487,3,pickup_p2,2017-05-01 00:59:35.000000000,1493600375.0,2359.0,2358.0,17592368204329,17592368299170.0,110.3436598,20.0620695,110.3466752,20.0534517
488,78,pickup_p1,2017-05-01 00:34:45.000000000,1493598885.0,1231.0,2641.0,17592367830619,,110.3447274,20.0582383,110.3451315,20.0710568
489,103,pickup_p1,2017-05-01 00:11:15.000000000,1493597475.0,1096.0,1095.0,17592367590465,,110.2817039,19.9781657,110.2944165,19.9781804
490,9,"failed_ridepooling,delivery_p1",2017-05-01 00:11:20.000000000,1493597480.0,1547.0,1311.0,17592367660291,,110.3376891,20.0710574,110.3491566,20.0418032
491,76,pickup_p1,2017-05-01 00:32:55.000000000,1493598775.0,1547.0,1304.0,17592367901287,,110.3376891,20.0710574,110.3193237,20.0676498
492,83,pickup_p1,2017-05-01 00:44:45.000000000,1493599485.0,1547.0,2634.0,17592367992143,,110.3376891,20.0710574,110.3334344,20.0750017
493,3,pickup_p1,2017-05-01 00:57:25.000000000,1493600245.0,1547.0,2359.0,17592368204329,,110.3376891,20.0710574,110.3436598,20.0620695
494,51,"failed_ridepooling,delivery_p1",2017-05-01 00:11:20.000000000,1493597480.0,3206.0,1068.0,17592367561064,,110.2739166,19.9838259,110.3601296,19.9905221
495,37,delivery_p2,2017-05-01 00:25:47.119476992,1493598347.119477,1382.0,686.0,17592367692218,17592367755876.0,110.3214524,20.0334191,110.2899617,19.9976185
496,30,pickup_p1,2017-05-01 00:59:15.000000000,1493600355.0,1382.0,2363.0,17592368278088,,110.3214524,20.0334191,110.3185785,20.0290831
497,118,"failed_ridepooling,delivery_p1",2017-05-01 00:12:20.000000000,1493597540.0,3223.0,2363.0,17592367663682,,110.2944066,19.9998084,110.3185785,20.0290831
498,85,pickup_p1,2017-05-01 00:47:15.000000000,1493599635.0,291.0,2363.0,17592368171996,,110.3157988,20.0276965,110.3185785,20.0290831
499,43,pickup_p2,2017-05-01 00:11:45.000000000,1493597505.0,630.0,2215.0,17592367680990,17592367750160.0,110.3366104,20.022448,110.3337647,20.0211916
500,11,pickup_p1,2017-05-01 00:11:45.000000000,1493597505.0,1213.0,1567.0,17592367699772,,110.3257251,20.0639415,110.3258981,20.0639458
501,76,delivery_p2,2017-05-01 00:43:47.928723712,1493599427.9287238,1213.0,2112.0,17592367901287,17592368000744.0,110.3257251,20.0639415,110.3344481,19.9944457
502,43,delivery_p1,2017-05-01 00:19:24.897672448,1493597964.8976724,776.0,1179.0,17592367680990,17592367750160.0,110.315605,20.0349936,110.3402698,20.0610193
503,54,delivery_p2,2017-05-01 00:47:02.183751936,1493599622.183752,776.0,411.0,17592367717357,17592367888320.0,110.315605,20.0349936,110.3412394,20.0469946
504,92,pickup_p1,2017-05-01 00:12:15.000000000,1493597535.0,3589.0,2689.0,17592367753731,,110.1915533,20.0592676,110.1887184,20.0567895
505,98,pickup_p2,2017-05-01 00:12:25.000000000,1493597545.0,81.0,79.0,17592367581362,17592367708878.0,110.3058475,20.0262806,110.3105516,20.0252305
506,55,pickup_p1,2017-05-01 00:40:25.000000000,1493599225.0,140.0,79.0,17592367996527,,110.3280969,20.0249468,110.3105516,20.0252305
507,98,delivery_p2,2017-05-01 00:13:30.615630592,1493597610.6156306,79.0,2143.0,17592367581362,17592367708878.0,110.3105516,20.0252305,110.3322275,20.0104305
508,49,pickup_p2,2017-05-01 00:49:15.000000000,1493599755.0,3295.0,2143.0,17592368160282,17592368112916.0,110.3207849,20.0059378,110.3322275,20.0104305
509,68,pickup_p2,2017-05-01 00:48:25.000000000,1493599705.0,116.0,2143.0,17592368034231,17592368168638.0,110.3316762,20.0261705,110.3322275,20.0104305
510,98,pickup_p1,2017-05-01 00:58:05.000000000,1493600285.0,79.0,78.0,17592368119069,,110.3105516,20.0252305,110.3150659,20.0242176
511,13,pickup_p2,2017-05-01 00:56:15.000000000,1493600175.0,77.0,78.0,17592368148417,17592368071861.0,110.3165565,20.0239289,110.3150659,20.0242176
512,68,delivery_p1,2017-05-01 00:19:31.676080384,1493597971.6760805,803.0,461.0,17592367552093,17592367706424.0,110.2900341,20.0125741,110.3354183,20.0084362
513,38,pickup_p1,2017-05-01 00:24:45.000000000,1493598285.0,803.0,824.0,17592367642599,,110.2900341,20.0125741,110.2818217,20.0093298
514,66,pickup_p1,2017-05-01 00:22:05.000000000,1493598125.0,823.0,824.0,17592367675977,,110.2871884,20.0093471,110.2818217,20.0093298
515,1,"failed_ridepooling,delivery_p1",2017-05-01 00:47:30.000000000,1493599650.0,3348.0,824.0,17592367967606,,110.265418,19.9655829,110.2818217,20.0093298
516,42,pickup_p1,2017-05-01 00:43:15.000000000,1493599395.0,803.0,3221.0,17592367958641,,110.2900341,20.0125741,110.2981517,20.0081146
517,52,delivery_p1,2017-05-01 00:24:36.241863424,1493598276.2418635,2234.0,3492.0,17592367486477,17592367610328.0,110.3242048,19.9928843,110.4107703,20.0495148
518,64,pickup_p1,2017-05-01 00:12:55.000000000,1493597575.0,3571.0,3571.0,17592367686503,,110.3545553,20.0743586,110.3545553,20.0743586
519,30,"failed_ridepooling,delivery_p1",2017-05-01 00:13:10.000000000,1493597590.0,194.0,2400.0,17592367569051,,110.3432178,20.0358849,110.3620642,20.0102822
520,30,pickup_p1,2017-05-01 00:25:05.000000000,1493598305.0,2400.0,2400.0,17592367864526,,110.3620642,20.0102822,110.3620642,20.0102822
521,56,"failed_ridepooling,delivery_p1",2017-05-01 00:37:20.000000000,1493599040.0,133.0,2400.0,17592367720933,,110.3550341,20.0284767,110.3620642,20.0102822
522,3,delivery_p1,2017-05-01 01:01:42.435757568,1493600502.4357576,2358.0,2400.0,17592368204329,17592368299170.0,110.3466752,20.0534517,110.3620642,20.0102822
523,84,"failed_ridepooling,delivery_p1",2017-05-01 00:45:40.000000000,1493599540.0,3863.0,2400.0,17592367846909,,110.3162431,19.9845495,110.3620642,20.0102822
524,60,pickup_p2,2017-05-01 00:40:15.000000000,1493599215.0,1033.0,2400.0,17592368074276,17592367991408.0,110.3701145,19.9900169,110.3620642,20.0102822
525,70,delivery_p2,2017-05-01 00:17:15.195777536,1493597835.1957774,194.0,3435.0,17592367537052,17592367721287.0,110.3432178,20.0358849,110.3660652,20.0082413
526,32,pickup_p1,2017-05-01 00:52:55.000000000,1493599975.0,1047.0,3435.0,17592368263272,,110.3544557,20.0068401,110.3660652,20.0082413
527,14,pickup_p2,2017-05-01 00:25:35.000000000,1493598335.0,194.0,489.0,17592367785991,17592367735999.0,110.3432178,20.0358849,110.3334693,20.0403701
528,10,pickup_p1,2017-05-01 00:13:25.000000000,1493597605.0,177.0,177.0,17592367615270,,110.3280866,20.0430644,110.3280866,20.0430644
529,10,pickup_p2,2017-05-01 00:13:35.000000000,1493597615.0,177.0,1269.0,17592367615270,17592367601303.0,110.3280866,20.0430644,110.3258279,20.0428344
530,116,pickup_p2,2017-05-01 00:24:45.000000000,1493598285.0,1581.0,1269.0,17592367733503,17592367804269.0,110.347458,20.0483912,110.3258279,20.0428344
531,19,pickup_p1,2017-05-01 00:13:25.000000000,1493597605.0,1746.0,1741.0,17592367620355,,110.2857324,20.0033681,110.2957232,20.0033794
532,127,pickup_p1,2017-05-01 00:16:55.000000000,1493597815.0,1746.0,865.0,17592367605641,,110.2857324,20.0033681,110.2944045,19.9974953
