,order_id,arrive_time,time_stamp,O_location,D_location,node_id,x_coord,y_coord
840,17592367680990,2017-05-01 08:05:34,1493625934.0,630.0,1179.0,630,110.3366104,20.022448
841,17592368152835,2017-05-01 08:41:51,1493628111.0,630.0,2665.0,630,110.3366104,20.022448
842,17592368106452,2017-05-01 08:41:17,1493628077.0,2228.0,803.0,2228,110.3242209,19.999546
843,17592368103500,2017-05-01 08:42:08,1493628128.0,448.0,1547.0,448,110.3516669,20.0190248
844,17592368043742,2017-05-01 08:50:53,1493628653.0,448.0,131.0,448,110.3516669,20.0190248
845,17592367663682,2017-05-01 08:02:19,1493625739.0,3223.0,2363.0,3223,110.2944066,19.9998084
846,17592367942335,2017-05-01 08:39:45,1493627985.0,3223.0,2678.0,3223,110.2944066,19.9998084
847,17592367642854,2017-05-01 08:20:27,1493626827.0,3223.0,860.0,3223,110.2944066,19.9998084
848,17592368202975,2017-05-01 08:52:31,1493628751.0,3223.0,776.0,3223,110.2944066,19.9998084
849,17592368102717,2017-05-01 08:54:49,1493628889.0,1785.0,1788.0,1785,110.3211857,20.0259332
850,17592368275311,2017-05-01 08:55:30,1493628930.0,1785.0,195.0,1785,110.3211857,20.0259332
851,17592367830860,2017-05-01 08:29:40,1493627380.0,1785.0,1236.0,1785,110.3211857,20.0259332
852,17592367954458,2017-05-01 08:29:59,1493627399.0,2209.0,803.0,2209,110.3544666,20.0234281
853,17592367829722,2017-05-01 08:30:41,1493627441.0,2209.0,3379.0,2209,110.3544666,20.0234281
854,17592367613688,2017-05-01 08:12:47,1493626367.0,2209.0,127.0,2209,110.3544666,20.0234281
855,17592368065321,2017-05-01 08:50:49,1493628649.0,2209.0,1783.0,2209,110.3544666,20.0234281
856,17592367533335,2017-05-01 08:17:12,1493626632.0,2209.0,1280.0,2209,110.3544666,20.0234281
857,17592368129947,2017-05-01 08:51:27,1493628687.0,2209.0,11.0,2209,110.3544666,20.0234281
858,17592367759643,2017-05-01 08:14:14,1493626454.0,1735.0,1785.0,1735,110.2978197,20.0147955
859,17592367707429,2017-05-01 08:27:53,1493627273.0,1735.0,1080.0,1735,110.2978197,20.0147955
860,17592368050957,2017-05-01 08:49:40,1493628580.0,1735.0,2665.0,1735,110.2978197,20.0147955
861,17592367784960,2017-05-01 08:21:14,1493626874.0,1735.0,78.0,1735,110.2978197,20.0147955
862,17592368081889,2017-05-01 08:54:35,1493628875.0,1735.0,1280.0,1735,110.2978197,20.0147955
863,17592368124012,2017-05-01 08:46:45,1493628405.0,995.0,3300.0,995,110.3767028,19.9808597
864,17592368317620,2017-05-01 08:59:43,1493629183.0,2652.0,1773.0,2652,110.3567861,20.068738
865,17592368103852,2017-05-01 08:41:43,1493628103.0,2652.0,1085.0,2652,110.3567861,20.068738
866,17592368352935,2017-05-01 08:57:59,1493629079.0,2359.0,55.0,2359,110.3436598,20.0620695
867,17592367856560,2017-05-01 08:21:51,1493626911.0,2359.0,3694.0,2359,110.3436598,20.0620695
868,17592368206577,2017-05-01 08:53:41,1493628821.0,2359.0,1080.0,2359,110.3436598,20.0620695
869,17592368204329,2017-05-01 08:57:22,1493629042.0,2359.0,2400.0,2359,110.3436598,20.0620695
870,17592367714363,2017-05-01 08:13:06,1493626386.0,3369.0,503.0,3369,110.2825352,20.0151677
871,17592368041483,2017-05-01 08:50:28,1493628628.0,3369.0,883.0,3369,110.2825352,20.0151677
872,17592368104522,2017-05-01 08:43:15,1493628195.0,3369.0,1085.0,3369,110.2825352,20.0151677
873,17592368185213,2017-05-01 08:53:51,1493628831.0,3369.0,2363.0,3369,110.2825352,20.0151677
874,17592368184557,2017-05-01 08:56:02,1493628962.0,55.0,3269.0,55,110.3051477,20.0184518
875,17592367570013,2017-05-01 08:17:17,1493626637.0,55.0,844.0,55,110.3051477,20.0184518
876,17592367616981,2017-05-01 08:17:54,1493626674.0,55.0,3664.0,55,110.3051477,20.0184518
877,17592367609161,2017-05-01 08:21:47,1493626907.0,55.0,1269.0,55,110.3051477,20.0184518
878,17592360216531,2017-05-01 08:05:20,1493625920.0,2803.0,3694.0,2803,110.322801,19.9186544
879,17592367690739,2017-05-01 08:29:07,1493627347.0,2803.0,3694.0,2803,110.322801,19.9186544
880,17592368232147,2017-05-01 08:58:28,1493629108.0,1069.0,1096.0,1069,110.3622966,19.9907808
881,17592367847630,2017-05-01 08:21:01,1493626861.0,1069.0,3619.0,1069,110.3622966,19.9907808
882,17592367995404,2017-05-01 08:40:53,1493628053.0,1069.0,1093.0,1069,110.3622966,19.9907808
883,17592368097862,2017-05-01 08:42:56,1493628176.0,1069.0,1579.0,1069,110.3622966,19.9907808
884,17592368107049,2017-05-01 08:54:50,1493628890.0,1069.0,763.0,1069,110.3622966,19.9907808
885,17592367893748,2017-05-01 08:36:15,1493627775.0,1069.0,1031.0,1069,110.3622966,19.9907808
886,17592367691403,2017-05-01 08:07:42,1493626062.0,51.0,1198.0,51,110.327801,20.0252724
887,17592368149744,2017-05-01 08:42:47,1493628167.0,1126.0,1728.0,1126,110.2981424,19.9779908
888,17592367895892,2017-05-01 08:28:28,1493627308.0,1126.0,1085.0,1126,110.2981424,19.9779908
889,17592367524048,2017-05-01 08:05:50,1493625950.0,2193.0,3280.0,2193,110.3471269,19.9958434
890,17592367835836,2017-05-01 08:35:29,1493627729.0,2193.0,2388.0,2193,110.3471269,19.9958434
891,17592368142713,2017-05-01 08:54:48,1493628888.0,2193.0,1085.0,2193,110.3471269,19.9958434
892,17592367190703,2017-05-01 08:54:48,1493628888.0,2193.0,1085.0,2193,110.3471269,19.9958434
893,17592367805690,2017-05-01 08:24:07,1493627047.0,3446.0,79.0,3446,110.3401264,20.0074158
894,17592367616468,2017-05-01 08:13:51,1493626431.0,3446.0,776.0,3446,110.3401264,20.0074158
895,17592367600528,2017-05-01 08:13:26,1493626406.0,3446.0,1085.0,3446,110.3401264,20.0074158
896,17592367946720,2017-05-01 08:26:56,1493627216.0,3446.0,1085.0,3446,110.3401264,20.0074158
