,Unnamed: 0,dwv_order_make_haikou_1.order_id,dwv_order_make_haikou_1.arrive_time,dwv_order_make_haikou_1.departure_time,dwv_order_make_haikou_1.dest_lng,dwv_order_make_haikou_1.dest_lat,dwv_order_make_haikou_1.starting_lng,dwv_order_make_haikou_1.starting_lat,dwv_order_make_haikou_1.year,dwv_order_make_haikou_1.month,dwv_order_make_haikou_1.day
54974,477425,17592367521255,2017-05-01 08:04:41,2017-05-01 08:00:22,110.3433,19.9841,110.3569,20.0384,2017,5,1
54975,477426,17592368122499,2017-05-01 08:47:58,2017-05-01 08:43:00,110.1919,20.0591,110.1979,20.0576,2017,5,1
55059,477510,17592367687174,2017-05-01 08:10:44,2017-05-01 08:04:05,110.3544,20.005,110.3096,20.0166,2017,5,1
55129,477580,17592367633848,2017-05-01 08:16:08,2017-05-01 08:14:40,110.4634,19.9369,110.33,20.0419,2017,5,1
55186,477637,17592367810401,2017-05-01 08:33:25,2017-05-01 08:23:40,110.32,19.9757,110.2852,20.0031,2017,5,1
55187,477638,17592367912430,2017-05-01 08:40:29,2017-05-01 08:30:52,110.368,20.0238,110.3286,20.0272,2017,5,1
55188,477639,17592368001222,2017-05-01 08:44:12,2017-05-01 08:37:38,110.3759,19.9936,110.4806,19.9418,2017,5,1
55189,477640,17592368287778,0000-00-00 00:00:00,2017-05-01 08:53:22,110.4634,19.9369,110.3445,20.0298,2017,5,1
55243,477694,17592367848919,2017-05-01 08:18:22,2017-05-01 08:16:01,110.3391,20.0317,110.3097,20.0373,2017,5,1
55244,477695,17592368011368,0000-00-00 00:00:00,2017-05-01 08:39:43,110.345,20.0293,110.3275,20.024,2017,5,1
55245,477696,17592368016293,2017-05-01 08:42:54,2017-05-01 08:42:36,110.3334,20.0197,110.4622,19.9395,2017,5,1
55247,477698,17592368469454,2017-05-01 09:02:49,2017-05-01 08:59:25,110.3443,19.9844,110.2939,20.0227,2017,5,1
55312,477763,17592367535201,0000-00-00 00:00:00,2017-05-01 08:05:02,110.351,20.0235,110.3595,20.0136,2017,5,1
55314,477765,17592368015365,2017-05-01 08:44:59,2017-05-01 08:42:32,110.3442,20.0527,110.3004,20.0179,2017,5,1
55315,477766,17592368136445,2017-05-01 08:56:06,2017-05-01 08:52:43,110.3489,20.0551,110.3603,20.0432,2017,5,1
55377,477828,17592362531154,2017-05-01 08:02:44,2017-05-01 08:00:00,110.4634,19.9369,110.3325,19.9928,2017,5,1
55385,477836,17592367502497,0000-00-00 00:00:00,2017-05-01 08:02:08,110.3166,19.9947,110.2958,20.0024,2017,5,1
55386,477837,17592367767744,2017-05-01 08:20:16,2017-05-01 08:11:48,110.3392,20.0073,110.3022,20.0026,2017,5,1
55387,477838,17592367938385,2017-05-01 08:39:58,2017-05-01 08:36:43,110.3409,20.0541,110.3563,19.9877,2017,5,1
55462,477913,17592367524147,2017-05-01 08:03:28,2017-05-01 08:01:09,110.3727,20.0267,110.3682,19.9891,2017,5,1
55463,477914,17592367682680,2017-05-01 08:05:13,2017-05-01 08:02:52,110.3433,19.9836,110.3664,20.0057,2017,5,1
55546,477997,17592368080490,2017-05-01 08:40:12,2017-05-01 08:34:18,110.35,20.0558,110.355,20.0506,2017,5,1
55677,478128,17592367591768,2017-05-01 08:10:05,2017-05-01 08:03:59,110.3704,20.0322,110.3482,20.0573,2017,5,1
55749,478200,17592368250772,2017-05-01 08:51:40,2017-05-01 08:45:48,110.2922,20.0073,110.3415,19.9897,2017,5,1
55803,478254,17592367551465,2017-05-01 08:14:23,2017-05-01 08:07:09,110.3277,20.0199,110.3119,20.0045,2017,5,1
55871,478322,17592367777381,2017-05-01 08:24:40,2017-05-01 08:21:05,110.3409,20.0015,110.3446,19.9787,2017,5,1
55872,478323,17592367864275,2017-05-01 08:24:06,2017-05-01 08:19:44,110.3463,20.0186,110.3752,20.0392,2017,5,1
55945,478396,17592367900481,2017-05-01 08:37:19,2017-05-01 08:34:03,110.3274,20.0294,110.3555,20.0019,2017,5,1
56012,478463,17592367789683,2017-05-01 08:21:57,2017-05-01 08:17:11,110.3631,20.0539,110.3601,20.0643,2017,5,1
56013,478464,17592367813899,2017-05-01 08:28:11,2017-05-01 08:22:59,110.2814,20.0084,110.298,19.9701,2017,5,1
56086,478537,17592368297219,2017-05-01 08:58:20,2017-05-01 08:55:18,110.2998,20.0176,110.3296,20.0212,2017,5,1
56163,478614,17592364314577,2017-05-01 07:54:41,2017-05-01 08:00:00,110.1627,20.0274,110.1874,20.0557,2017,5,1
56240,478691,17592367875488,2017-05-01 08:28:22,2017-05-01 08:22:24,110.31,20.0208,110.3406,19.9596,2017,5,1
56241,478692,17592368065180,2017-05-01 08:36:31,2017-05-01 08:30:59,110.3219,20.022,110.2966,20.0166,2017,5,1
56242,478693,17592368096459,2017-05-01 08:38:47,2017-05-01 08:37:40,110.4621,19.9389,110.4016,20.0256,2017,5,1
56314,478765,17592368106657,2017-05-01 08:57:49,2017-05-01 08:50:41,110.3203,20.0233,110.333,20.0411,2017,5,1
56315,478766,17592368211593,2017-05-01 08:57:23,2017-05-01 08:52:02,110.3429,20.0309,110.3155,19.9908,2017,5,1
56393,478844,17592368177312,2017-05-01 08:46:02,2017-05-01 08:43:53,110.3719,20.0119,110.3277,20.0199,2017,5,1
56394,478845,17592368211618,2017-05-01 09:04:15,2017-05-01 08:50:52,110.3446,19.9821,110.295,20.0292,2017,5,1
56395,478846,17592368281359,2017-05-01 08:53:36,2017-05-01 08:52:03,110.3419,19.9777,110.3268,19.9975,2017,5,1
56462,478913,17592367784812,2017-05-01 08:19:23,2017-05-01 08:16:00,110.3433,19.9841,110.3308,20.0331,2017,5,1
56463,478914,17592368311510,2017-05-01 09:02:47,2017-05-01 08:58:14,110.3574,19.9968,110.3746,19.9881,2017,5,1
56541,478992,17592367590465,2017-05-01 08:11:17,2017-05-01 08:10:27,110.3476,20.0302,110.2957,19.9814,2017,5,1
56542,478993,17592368157643,2017-05-01 08:42:43,2017-05-01 08:39:53,110.3433,19.9841,110.3346,20.0327,2017,5,1
56543,478994,17592368301810,2017-05-01 09:01:32,2017-05-01 08:56:15,110.3391,20.0049,110.3235,20.0018,2017,5,1
56607,479058,17592367631841,2017-05-01 08:16:16,2017-05-01 08:13:54,110.3169,20.0241,110.2663,20.0086,2017,5,1
56608,479059,17592367790374,2017-05-01 08:22:08,2017-05-01 08:17:21,110.3369,19.9974,110.3437,20.0575,2017,5,1
56668,479119,17592367592649,2017-05-01 08:15:08,2017-05-01 08:10:38,110.3632,20.0238,110.3719,20.004,2017,5,1
56669,479120,17592367788395,2017-05-01 08:18:51,2017-05-01 08:16:52,110.3446,19.9662,110.3374,20.0015,2017,5,1
56670,479121,17592367899265,2017-05-01 08:35:15,2017-05-01 08:33:57,110.3409,20.0261,110.3236,20.0444,2017,5,1
56671,479122,17592367901283,2017-05-01 08:32:02,2017-05-01 08:28:22,110.3655,20.0548,110.3484,20.0216,2017,5,1
56672,479123,17592367929655,2017-05-01 08:35:39,2017-05-01 08:34:35,110.4775,19.9418,110.3774,19.997,2017,5,1
56673,479124,17592368180776,2017-05-01 08:52:09,2017-05-01 08:44:35,110.3487,20.0159,110.3119,20.0137,2017,5,1
56674,479125,17592368247490,0000-00-00 00:00:00,2017-05-01 08:45:08,110.3276,20.0316,110.3504,19.9798,2017,5,1
56801,479252,17592367948877,2017-05-01 08:39:30,2017-05-01 08:38:00,110.3263,19.9835,110.3268,20.0617,2017,5,1
56802,479253,17592368362687,2017-05-01 09:05:34,2017-05-01 08:57:01,110.3222,20.0065,110.3266,20.0316,2017,5,1
56928,479379,17592367946720,2017-05-01 08:26:56,2017-05-01 08:25:42,110.3443,19.9843,110.3401,20.0068,2017,5,1
56982,479433,17592367973408,2017-05-01 08:33:11,2017-05-01 08:31:42,110.3159,20.0337,110.3408,20.0349,2017,5,1
56983,479434,17592368053239,2017-05-01 08:38:02,2017-05-01 08:28:19,110.3433,19.9841,110.3763,20.0085,2017,5,1
56984,479435,17592368055137,2017-05-01 08:51:00,2017-05-01 08:47:09,110.3043,20.0259,110.3174,20.0613,2017,5,1
56985,479436,17592368092590,2017-05-01 08:37:05,2017-05-01 08:36:51,110.3465,20.0171,110.3365,20.0271,2017,5,1
57048,479499,17592368293642,2017-05-01 08:55:06,2017-05-01 08:54:34,110.4671,19.9443,110.4379,19.9662,2017,5,1
57102,479553,17592367787278,2017-05-01 08:21:16,2017-05-01 08:16:36,110.3617,19.9912,110.3013,20.0106,2017,5,1
57103,479554,17592367880226,2017-05-01 08:26:03,2017-05-01 08:23:31,110.3381,19.9827,110.4122,19.9906,2017,5,1
57104,479555,17592367932574,2017-05-01 08:36:36,2017-05-01 08:35:12,110.3752,20.0137,110.3503,20.0323,2017,5,1
57105,479556,17592367945811,2017-05-01 08:27:49,2017-05-01 08:25:29,110.3518,20.0231,110.3206,20.067,2017,5,1
57171,479622,17592367611893,2017-05-01 08:16:27,2017-05-01 08:12:15,110.3382,20.0185,110.3033,20.0155,2017,5,1
57172,479623,17592367914593,2017-05-01 08:39:58,2017-05-01 08:35:02,110.3433,19.9841,110.358,20.0482,2017,5,1
57226,479677,17592367774475,0000-00-00 00:00:00,2017-05-01 08:13:28,110.3717,20.0158,110.3507,20.0223,2017,5,1
57227,479678,17592368142760,2017-05-01 08:49:05,2017-05-01 08:47:06,110.1594,20.053,110.1632,20.0265,2017,5,1
57283,479734,17592368152732,2017-05-01 08:42:59,2017-05-01 08:38:53,110.3717,20.0158,110.3173,20.026,2017,5,1
57284,479735,17592368453534,2017-05-01 08:57:58,2017-05-01 08:56:09,110.3454,20.0708,110.3342,20.0623,2017,5,1
57365,479816,17592368133941,2017-05-01 08:55:38,2017-05-01 08:52:33,110.4169,19.9869,110.3816,19.9783,2017,5,1
57422,479873,17592367680990,2017-05-01 08:05:34,2017-05-01 08:02:25,110.3417,20.0604,110.3362,20.0242,2017,5,1
57423,479874,17592367778863,2017-05-01 08:17:29,2017-05-01 08:14:33,110.3368,20.0212,110.292,19.9815,2017,5,1
57424,479875,17592368063401,2017-05-01 08:50:56,2017-05-01 08:47:43,110.3366,20.0553,110.317,20.0309,2017,5,1
57484,479935,17592368033283,2017-05-01 08:46:20,2017-05-01 08:44:11,110.3652,20.0258,110.3378,20.0258,2017,5,1
57565,480016,17592345234971,2017-05-01 07:48:37,2017-05-01 08:30:00,110.3368,20.0212,110.2023,19.9176,2017,5,1
57639,480090,17592367770145,2017-05-01 08:22:12,2017-05-01 08:20:30,110.3366,20.0697,110.3445,20.0218,2017,5,1
57640,480091,17592367972065,2017-05-01 08:42:54,2017-05-01 08:39:36,110.3366,20.0697,110.3543,20.0533,2017,5,1
57642,480093,17592368361539,2017-05-01 08:59:29,2017-05-01 08:56:47,110.3417,20.0445,110.2933,20.0252,2017,5,1
57713,480164,17592368191064,2017-05-01 08:50:28,2017-05-01 08:46:40,110.3484,20.0213,110.3602,20.0426,2017,5,1
57781,480232,17592367777656,2017-05-01 08:28:31,2017-05-01 08:14:15,110.3081,20.0139,110.3803,19.9966,2017,5,1
57782,480233,17592368231826,2017-05-01 08:58:38,2017-05-01 08:55:00,110.2817,19.9968,110.3242,20.0046,2017,5,1
57849,480300,17592367733503,2017-05-01 08:18:15,2017-05-01 08:15:47,110.191,20.0476,110.3472,20.0481,2017,5,1
57917,480368,17592367946525,2017-05-01 08:39:56,2017-05-01 08:37:50,110.3485,20.0598,110.3638,20.0357,2017,5,1
57918,480369,17592367986885,2017-05-01 08:42:49,2017-05-01 08:40:37,110.3739,20.0191,110.3564,20.0736,2017,5,1
57986,480437,17592367929397,0000-00-00 00:00:00,2017-05-01 08:36:05,110.3372,20.0645,110.3378,20.0729,2017,5,1
57987,480438,17592368064483,0000-00-00 00:00:00,2017-05-01 08:50:00,110.6859,19.8032,110.5831,19.8739,2017,5,1
57988,480439,17592368264385,2017-05-01 09:01:39,2017-05-01 08:58:58,110.3217,20.0135,110.292,19.9815,2017,5,1
58053,480504,17592367911548,2017-05-01 08:34:23,2017-05-01 08:30:40,110.3351,19.9778,110.2868,19.9761,2017,5,1
58054,480505,17592367994286,2017-05-01 08:41:55,2017-05-01 08:36:10,110.3192,20.0252,110.3606,19.9882,2017,5,1
58055,480506,17592368063787,2017-05-01 08:32:01,2017-05-01 08:30:41,110.3437,19.9844,110.2899,20.0131,2017,5,1
58056,480507,17592368180831,2017-05-01 08:47:50,2017-05-01 08:44:36,110.1979,20.0576,110.2922,20.0297,2017,5,1
58188,480639,17592367958519,2017-05-01 08:30:12,2017-05-01 08:28:24,110.3321,20.067,110.2883,20.0155,2017,5,1
58261,480712,17592367994184,2017-05-01 08:37:30,2017-05-01 08:36:09,110.3393,20.0266,110.3447,19.9966,2017,5,1
58262,480713,17592368016262,2017-05-01 08:44:23,2017-05-01 08:40:43,110.368,19.9984,110.3567,20.0387,2017,5,1
58263,480714,17592368204945,2017-05-01 08:53:40,2017-05-01 08:51:35,110.343,19.9842,110.3397,20.0304,2017,5,1
58322,480773,17592367542074,0000-00-00 00:00:00,2017-05-01 08:05:55,110.4634,19.9369,110.2887,20.0194,2017,5,1
58324,480775,17592367605641,2017-05-01 08:13:48,2017-05-01 08:11:44,110.2937,19.958,110.2957,19.9956,2017,5,1
58325,480776,17592367623803,2017-05-01 08:17:08,2017-05-01 08:12:11,110.3631,20.0539,110.3401,20.0324,2017,5,1
58326,480777,17592367674373,2017-05-01 08:22:51,2017-05-01 08:19:40,110.363,20.0241,110.3515,20.0398,2017,5,1
58327,480778,17592367733904,2017-05-01 08:18:29,2017-05-01 08:15:54,110.3433,19.9841,110.4369,19.9672,2017,5,1
58328,480779,17592367739958,0000-00-00 00:00:00,2017-05-01 08:17:22,110.33,20.0428,110.3099,20.0125,2017,5,1
58329,480780,17592368061829,0000-00-00 00:00:00,2017-05-01 08:47:37,110.3425,20.0301,110.3513,20.0024,2017,5,1
58330,480781,17592368081889,2017-05-01 08:54:35,2017-05-01 08:48:59,110.3365,20.0405,110.2998,20.0144,2017,5,1
58331,480782,17592368206116,2017-05-01 08:51:35,2017-05-01 08:49:45,110.3708,20.0167,110.3367,20.0084,2017,5,1
58391,480842,17592367898396,2017-05-01 08:31:37,2017-05-01 08:27:43,110.3445,20.0185,110.2894,20.0155,2017,5,1
58468,480919,17592368037640,0000-00-00 00:00:00,2017-05-01 08:45:04,110.3337,20.0299,110.325,20.0432,2017,5,1
58469,480920,17592368125423,2017-05-01 08:53:47,2017-05-01 08:43:36,110.3614,20.0302,110.3768,20.0289,2017,5,1
58541,480992,17592367924592,2017-05-01 08:39:13,2017-05-01 08:33:30,110.3419,19.9777,110.3779,19.9849,2017,5,1
58542,480993,17592368005312,2017-05-01 08:40:27,2017-05-01 08:38:29,110.3425,20.0301,110.3397,20.0239,2017,5,1
58543,480994,17592368010477,2017-05-01 08:44:37,2017-05-01 08:42:12,110.3487,20.033,110.3441,19.9863,2017,5,1
58544,480995,17592368029648,2017-05-01 08:47:04,2017-05-01 08:43:27,110.2897,20.0127,110.3402,20.0601,2017,5,1
58621,481072,17592368057134,2017-05-01 08:32:31,2017-05-01 08:29:11,110.3451,19.9868,110.3236,20.0465,2017,5,1
58622,481073,17592368197385,2017-05-01 08:52:48,2017-05-01 08:51:04,110.4634,19.9369,110.3316,19.994,2017,5,1
58623,481074,17592368236736,2017-05-01 08:56:54,2017-05-01 08:56:01,110.3914,20.0166,110.2999,20.0099,2017,5,1
58692,481143,17592368226874,0000-00-00 00:00:00,2017-05-01 08:54:00,110.3677,20.0392,110.3541,19.9941,2017,5,1
58762,481213,17592363815865,0000-00-00 00:00:00,2017-05-01 08:30:00,110.4634,19.9369,110.4957,19.9636,2017,5,1
58768,481219,17592368125304,2017-05-01 08:50:22,2017-05-01 08:43:34,110.2897,20.0127,110.3628,19.9823,2017,5,1
58769,481220,17592368467235,2017-05-01 09:03:12,2017-05-01 08:58:58,110.3384,20.0285,110.2998,20.0172,2017,5,1
59022,481473,17592367849246,2017-05-01 08:19:27,2017-05-01 08:16:06,110.2408,20.0345,110.2813,20.0119,2017,5,1
59023,481474,17592368152835,2017-05-01 08:41:51,2017-05-01 08:38:54,110.3405,19.9977,110.3372,20.0218,2017,5,1
59024,481475,17592368255873,2017-05-01 09:05:30,2017-05-01 08:58:23,110.2867,20.0202,110.3024,20.0038,2017,5,1
59080,481531,17592367640349,0000-00-00 00:00:00,2017-05-01 08:14:36,110.3453,20.0293,110.2887,19.98,2017,5,1
59081,481532,17592368102591,0000-00-00 00:00:00,2017-05-01 08:38:57,110.345,20.0293,110.3275,20.024,2017,5,1
59082,481533,17592368122651,2017-05-01 08:44:08,2017-05-01 08:43:02,110.3379,20.0107,110.3167,20.017,2017,5,1
59151,481602,17592367608370,2017-05-01 08:10:00,2017-05-01 08:08:18,110.3551,20.0304,110.3804,20.0216,2017,5,1
59152,481603,17592368083609,2017-05-01 08:50:28,2017-05-01 08:49:07,110.363,20.0241,110.3613,19.9832,2017,5,1
59203,481654,17592368067292,2017-05-01 08:36:50,2017-05-01 08:31:27,110.3425,20.0301,110.3063,20.0044,2017,5,1
59273,481724,17592367695948,0000-00-00 00:00:00,2017-05-01 08:06:21,110.3409,20.026,110.3659,20.0557,2017,5,1
59274,481725,17592367986660,0000-00-00 00:00:00,2017-05-01 08:34:33,110.3159,20.0337,110.3727,20.0251,2017,5,1
59355,481806,17592368143179,2017-05-01 08:50:10,2017-05-01 08:47:11,110.123,19.9904,110.2637,20.0058,2017,5,1
59422,481873,17592367944463,2017-05-01 08:25:17,2017-05-01 08:25:10,110.3323,20.0239,110.3353,19.9952,2017,5,1
59549,482000,17592383257090,0000-00-00 00:00:00,2017-05-02 08:00:00,110.1625,20.0274,110.2169,20.0493,2017,5,1
59572,482023,17592368294512,2017-05-01 08:57:06,2017-05-01 08:54:44,110.325,20.0349,110.3448,20.0018,2017,5,1
59633,482084,17592367312987,0000-00-00 00:00:00,2017-05-01 08:10:00,110.5172,19.9751,110.4658,19.9405,2017,5,1
59634,482085,17592367943492,2017-05-01 08:42:57,2017-05-01 08:37:30,110.3271,20.0293,110.3292,20.007,2017,5,1
59635,482086,17592368088788,2017-05-01 08:41:38,2017-05-01 08:36:03,110.2867,20.0202,110.3608,20.0372,2017,5,1
59636,482087,17592368178589,2017-05-01 08:52:54,2017-05-01 08:49:47,110.3602,19.9889,110.3992,19.9701,2017,5,1
59637,482088,17592368361218,2017-05-01 08:59:20,2017-05-01 08:56:43,110.3186,20.0276,110.2863,19.9969,2017,5,1
59703,482154,17592368075797,0000-00-00 00:00:00,2017-05-01 08:48:34,110.3398,20.0327,110.3234,20.0465,2017,5,1
59704,482155,17592368187676,0000-00-00 00:00:00,2017-05-01 08:45:59,110.3364,20.0506,110.357,20.025,2017,5,1
59781,482232,17592367823632,2017-05-01 08:27:34,2017-05-01 08:25:14,110.3216,19.9119,110.3458,19.9864,2017,5,1
59856,482307,17592367605959,2017-05-01 08:10:18,2017-05-01 08:07:40,110.3433,19.9841,110.3606,19.9883,2017,5,1
59857,482308,17592368373808,2017-05-01 09:01:24,2017-05-01 08:59:18,110.3752,20.0392,110.3739,20.0175,2017,5,1
59858,482309,17592368450492,2017-05-01 08:58:39,2017-05-01 08:55:32,110.3161,20.0255,110.3516,20.0396,2017,5,1
59938,482389,17592367779785,2017-05-01 08:26:56,2017-05-01 08:21:17,110.3433,19.9841,110.3585,20.0591,2017,5,1
59939,482390,17592368096611,2017-05-01 08:41:13,2017-05-01 08:37:42,110.2377,20.0367,110.3495,20.0044,2017,5,1
60000,482451,17592367876651,2017-05-01 08:26:18,2017-05-01 08:22:41,110.3433,19.9836,110.2852,19.9759,2017,5,1
60001,482452,17592368156144,2017-05-01 08:48:33,2017-05-01 08:39:34,110.3447,19.9835,110.3271,20.0312,2017,5,1
60002,482453,17592368262089,2017-05-01 09:01:14,2017-05-01 08:58:49,110.3372,20.0036,110.3008,20.0188,2017,5,1
60072,482523,17592367693135,2017-05-01 08:08:11,2017-05-01 08:05:38,110.3295,20.0233,110.3743,19.9898,2017,5,1
60073,482524,17592367835284,2017-05-01 08:30:39,2017-05-01 08:27:55,110.3374,20.051,110.3202,20.0656,2017,5,1
60074,482525,17592367996844,2017-05-01 08:38:47,2017-05-01 08:36:43,110.3005,20.0225,110.3433,19.9841,2017,5,1
60138,482589,17592368146820,0000-00-00 00:00:00,2017-05-01 08:37:38,110.3745,20.0175,110.3766,20.0261,2017,5,1
60199,482650,17592367730182,2017-05-01 08:20:14,2017-05-01 08:14:59,110.3438,20.0277,110.3612,20.0189,2017,5,1
60200,482651,17592367818974,2017-05-01 08:30:29,2017-05-01 08:24:10,110.4634,19.9369,110.3567,20.029,2017,5,1
60201,482652,17592368311366,2017-05-01 09:00:11,2017-05-01 08:58:12,110.3766,19.9967,110.3485,20.0331,2017,5,1
60276,482727,17592368162214,0000-00-00 00:00:00,2017-05-01 08:40:48,110.3406,20.0334,110.3232,20.0058,2017,5,1
60277,482728,17592368223883,2017-05-01 08:57:49,2017-05-01 08:53:23,110.305,20.0019,110.2769,19.9961,2017,5,1
60330,482781,17592368076601,2017-05-01 08:51:27,2017-05-01 08:48:37,110.3433,19.9841,110.3739,20.0196,2017,5,1
60331,482782,17592368300479,2017-05-01 08:58:19,2017-05-01 08:55:58,110.2581,20.023,110.34,19.9853,2017,5,1
60458,482909,17592367621745,2017-05-01 08:16:53,2017-05-01 08:13:04,110.3424,19.989,110.3374,20.0183,2017,5,1
60459,482910,17592368346327,2017-05-01 09:01:48,2017-05-01 08:53:39,110.3403,20.0651,110.3406,20.0528,2017,5,1
60553,483004,17592367605284,2017-05-01 08:09:40,2017-05-01 08:07:30,110.3433,19.9841,110.3438,20.0315,2017,5,1
60554,483005,17592367927155,2017-05-01 08:36:39,2017-05-01 08:34:03,110.4347,20.0283,110.3462,20.0503,2017,5,1
60555,483006,17592368118985,2017-05-01 08:59:57,2017-05-01 08:51:32,110.3752,20.0392,110.337,20.0353,2017,5,1
60556,483007,17592368263272,2017-05-01 08:49:47,2017-05-01 08:48:20,110.3647,19.9872,110.3664,20.0076,2017,5,1
60557,483008,17592368283452,2017-05-01 08:58:55,2017-05-01 08:52:29,110.1625,20.0274,110.1863,20.0398,2017,5,1
60626,483077,17592367633188,2017-05-01 08:27:24,2017-05-01 08:30:00,110.2289,20.0084,110.2108,20.0365,2017,5,1
60628,483079,17592367879384,2017-05-01 08:28:44,2017-05-01 08:23:19,110.3433,19.9841,110.3514,19.9901,2017,5,1
60629,483080,17592368186000,2017-05-01 08:48:46,2017-05-01 08:45:38,110.3371,20.015,110.2874,20.0167,2017,5,1
60677,483128,17592387742438,0000-00-00 00:00:00,2017-05-02 08:00:00,110.3223,20.0265,110.3099,20.0125,2017,5,1
60687,483138,17592367709042,2017-05-01 08:12:17,2017-05-01 08:09:43,110.31,20.017,110.4658,19.9405,2017,5,1
60688,483139,17592368143921,2017-05-01 08:57:04,2017-05-01 08:53:13,110.3433,19.9841,110.3328,20.0093,2017,5,1
60689,483140,17592368270935,2017-05-01 08:50:02,2017-05-01 08:49:55,110.3611,20.0658,110.3402,20.069,2017,5,1
60767,483218,17592360609666,0000-00-00 00:00:00,2017-05-01 08:00:00,110.4621,19.9389,110.3404,20.0352,2017,5,1
60772,483223,17592367612126,2017-05-01 08:11:25,2017-05-01 08:09:15,110.3071,20.0102,110.2999,19.9952,2017,5,1
60774,483225,17592368040951,2017-05-01 08:49:29,2017-05-01 08:45:44,110.3465,20.0309,110.3403,20.0467,2017,5,1
60775,483226,17592368137815,2017-05-01 08:51:18,2017-05-01 08:46:06,110.2789,19.9834,110.2813,20.0119,2017,5,1
60842,483293,17592367902031,2017-05-01 08:30:27,2017-05-01 08:28:32,110.377,20.0675,110.3217,20.0474,2017,5,1
60843,483294,17592367921322,0000-00-00 00:00:00,2017-05-01 08:32:49,110.3446,19.9821,110.3329,20.0093,2017,5,1
60844,483295,17592367961682,2017-05-01 08:32:56,2017-05-01 08:29:06,110.2897,20.0127,110.3409,20.0281,2017,5,1
60899,483350,17592367699361,2017-05-01 08:25:03,2017-05-01 08:21:39,110.34,19.9853,110.3445,20.0268,2017,5,1
60900,483351,17592367706424,2017-05-01 08:11:01,2017-05-01 08:09:03,110.2897,20.0127,110.2811,20.0059,2017,5,1
60901,483352,17592367778952,2017-05-01 08:21:54,2017-05-01 08:14:34,110.3608,20.0103,110.3062,20.003,2017,5,1
60902,483353,17592368098805,2017-05-01 08:55:46,2017-05-01 08:50:09,110.3282,20.0446,110.3488,20.0296,2017,5,1
60903,483354,17592368351055,2017-05-01 08:57:08,2017-05-01 08:54:37,110.4634,19.9369,110.3711,20.0253,2017,5,1
60972,483423,17592367674308,2017-05-01 08:10:53,2017-05-01 08:00:36,110.3437,20.0314,110.2998,19.9761,2017,5,1
60973,483424,17592368107049,2017-05-01 08:54:50,2017-05-01 08:50:42,110.2867,20.0202,110.3616,19.991,2017,5,1
61039,483490,17592368111339,2017-05-01 08:45:50,2017-05-01 08:40:43,110.3446,20.0412,110.2983,19.9977,2017,5,1
61096,483547,17592368153068,2017-05-01 08:45:25,2017-05-01 08:38:57,110.4946,19.9628,110.4962,19.9369,2017,5,1
61183,483634,17592367859561,2017-05-01 08:33:50,2017-05-01 08:31:05,110.3142,20.0635,110.3261,20.0617,2017,5,1
61184,483635,17592367878852,2017-05-01 08:27:02,2017-05-01 08:23:12,110.3484,19.9155,110.3073,20.0106,2017,5,1
61236,483687,17592367842433,2017-05-01 08:28:54,2017-05-01 08:26:09,110.2452,20.0134,110.3024,20.0265,2017,5,1
61379,483830,17592367491945,0000-00-00 00:00:00,2017-05-01 08:20:00,110.354,20.0438,110.1656,20.0046,2017,5,1
61380,483831,17592368171002,2017-05-01 08:45:08,2017-05-01 08:42:35,110.3407,20.0553,110.3486,20.0573,2017,5,1
61381,483832,17592368451624,2017-05-01 08:58:47,2017-05-01 08:55:45,110.3071,20.0102,110.3597,20.0037,2017,5,1
61533,483984,17592367605202,2017-05-01 08:11:13,2017-05-01 08:07:29,110.2896,19.9952,110.3321,20.0286,2017,5,1
61534,483985,17592368139972,2017-05-01 08:49:44,2017-05-01 08:46:32,110.3197,20.0255,110.3429,20.0287,2017,5,1
61604,484055,17592367563025,0000-00-00 00:00:00,2017-05-01 08:08:08,110.3487,20.0159,110.3366,20.0572,2017,5,1
61680,484131,17592367922650,2017-05-01 08:39:25,2017-05-01 08:33:05,110.3402,20.0427,110.2704,20.0124,2017,5,1
61748,484199,17592368118485,2017-05-01 08:57:24,2017-05-01 08:51:30,110.3608,20.0103,110.3317,20.0409,2017,5,1
61813,484264,17592367611303,2017-05-01 08:13:42,2017-05-01 08:09:02,110.3719,20.0248,110.329,20.0031,2017,5,1
61814,484265,17592368020957,2017-05-01 08:45:48,2017-05-01 08:42:55,110.325,20.0291,110.3206,20.0672,2017,5,1
61815,484266,17592368072296,2017-05-01 08:38:20,2017-05-01 08:32:33,110.3319,19.9762,110.2886,19.9809,2017,5,1
61816,484267,17592368353927,2017-05-01 09:01:54,2017-05-01 08:55:12,110.3365,20.0405,110.3249,20.0284,2017,5,1
61817,484268,17592368358852,2017-05-01 08:59:00,2017-05-01 08:56:14,110.3411,20.0437,110.2876,20.0112,2017,5,1
61892,484343,17592367684961,2017-05-01 08:31:26,2017-05-01 08:20:30,110.3425,20.0301,110.3469,19.9881,2017,5,1
61893,484344,17592367703003,2017-05-01 08:10:21,2017-05-01 08:08:11,110.3465,20.0327,110.3604,20.0407,2017,5,1
61945,484396,17592367811976,2017-05-01 08:26:30,2017-05-01 08:22:31,110.3203,19.9947,110.2846,19.9907,2017,5,1
61946,484397,17592368255047,0000-00-00 00:00:00,2017-05-01 08:46:39,110.3176,20.0275,110.3,19.9952,2017,5,1
